499.20000,8.87808
499.40000,8.87166
500.20000,8.86525
501.26667,8.85883
502.46667,8.85242
503.86667,8.84600
505.40000,8.83958
507.13333,8.83317
508.86667,8.82675
510.66667,8.82034
513.13333,8.81392
515.73333,8.80751
518.60000,8.80109
521.93333,8.79467
525.13333,8.78826
528.80000,8.78184
532.20000,8.77543
535.53333,8.76901
538.60000,8.76260
541.00000,8.75618
543.13333,8.74976
544.53333,8.74335
545.40000,8.73693
545.53333,8.73052
545.46667,8.72410
544.73333,8.71769
543.93333,8.71127
542.66667,8.70485
541.53333,8.69844
540.46667,8.69202
539.53333,8.68561
538.66667,8.67919
537.93333,8.67277
537.73333,8.66636
537.46667,8.65994
537.40000,8.65353
537.26667,8.64711
537.33333,8.64070
537.33333,8.63428
537.00000,8.62786
536.60000,8.62145
535.86667,8.61503
534.86667,8.60862
533.73333,8.60220
532.46667,8.59579
531.13333,8.58937
529.86667,8.58295
528.80000,8.57654
527.80000,8.57012
527.33333,8.56371
526.86667,8.55729
526.80000,8.55087
527.06667,8.54446
527.20000,8.53804
527.40000,8.53163
527.73333,8.52521
527.80000,8.51880
527.46667,8.51238
526.86667,8.50596
525.86667,8.49955
524.60000,8.49313
522.93333,8.48672
521.46667,8.48030
519.73333,8.47389
518.40000,8.46747
517.46667,8.46105
516.53333,8.45464
516.46667,8.44822
516.86667,8.44181
517.93333,8.43539
519.33333,8.42898
521.53333,8.42256
524.33333,8.41614
527.53333,8.40973
531.20000,8.40331
535.00000,8.39690
539.26667,8.39048
543.20000,8.38406
547.00000,8.37765
550.20000,8.37123
552.80000,8.36482
554.66667,8.35840
555.53333,8.35199
555.40000,8.34557
554.40000,8.33915
552.46667,8.33274
550.00000,8.32632
547.26667,8.31991
544.46667,8.31349
541.80000,8.30708
539.46667,8.30066
537.80000,8.29424
536.66667,8.28783
536.06667,8.28141
536.33333,8.27500
536.66667,8.26858
537.46667,8.26217
538.26667,8.25575
539.20000,8.24933
539.86667,8.24292
540.86667,8.23650
541.33333,8.23009
542.00000,8.22367
542.13333,8.21725
542.40000,8.21084
542.13333,8.20442
542.00000,8.19801
541.46667,8.19159
540.93333,8.18518
540.13333,8.17876
539.46667,8.17234
538.86667,8.16593
538.66667,8.15951
538.40000,8.15310
538.33333,8.14668
538.26667,8.14027
538.60000,8.13385
538.86667,8.12743
539.26667,8.12102
539.66667,8.11460
539.80000,8.10819
540.06667,8.10177
540.33333,8.09535
540.40000,8.08894
540.40000,8.08252
540.20000,8.07611
539.86667,8.06969
539.73333,8.06328
539.40000,8.05686
539.46667,8.05044
539.40000,8.04403
539.86667,8.03761
540.40000,8.03120
541.26667,8.02478
542.13333,8.01837
543.53333,8.01195
545.20000,8.00553
546.53333,7.99912
548.13333,7.99270
549.13333,7.98629
550.00000,7.97987
550.46667,7.97346
550.40000,7.96704
550.13333,7.96062
549.40000,7.95421
548.93333,7.94779
548.20000,7.94138
547.93333,7.93496
547.93333,7.92854
548.33333,7.92213
549.26667,7.91571
550.86667,7.90930
552.53333,7.90288
554.46667,7.89647
556.40000,7.89005
558.13333,7.88363
559.60000,7.87722
560.40000,7.87080
560.73333,7.86439
559.93333,7.85797
558.60000,7.85156
556.46667,7.84514
553.73333,7.83872
550.66667,7.83231
547.60000,7.82589
544.73333,7.81948
542.40000,7.81306
540.73333,7.80665
539.86667,7.80023
539.73333,7.79381
540.33333,7.78740
541.73333,7.78098
543.40000,7.77457
545.60000,7.76815
547.93333,7.76173
550.20000,7.75532
552.66667,7.74890
555.20000,7.74249
557.40000,7.73607
559.40000,7.72966
561.33333,7.72324
562.80000,7.71682
564.06667,7.71041
565.00000,7.70399
565.46667,7.69758
565.66667,7.69116
565.53333,7.68475
565.20000,7.67833
564.33333,7.67191
563.53333,7.66550
562.60000,7.65908
561.46667,7.65267
560.26667,7.64625
559.13333,7.63983
558.06667,7.63342
