# time, t1_s1_1_f1, t1_s1_2_f1, t1_s1_3_f1, t2_s1_1_f1, t2_s1_2_f1, t2_s1_3_f1, t3_s1_1_f1, t3_s1_2_f1, t3_s1_3_f1
5.65240,1.41342,1.61218,1.80831,2.00425,2.07577,1.05891,1.10365,1.21338,1.25693
5.66433,1.41518,1.62065,1.81253,2.00586,2.06325,1.05702,1.10026,1.21042,1.25971
5.67625,1.41918,1.62857,1.81627,2.00255,2.05270,1.05492,1.09758,1.20744,1.26174
5.68817,1.42235,1.63683,1.81981,1.99730,2.04224,1.05440,1.09499,1.20397,1.26153
5.70010,1.42684,1.64444,1.81860,1.99263,2.03703,1.05516,1.09253,1.20222,1.26034
5.71202,1.43033,1.65276,1.81842,1.98296,2.03662,1.05645,1.09072,1.20031,1.25870
5.72394,1.43540,1.66054,1.81484,1.97521,2.03576,1.05841,1.08901,1.19971,1.25648
5.73587,1.44177,1.66752,1.81033,1.96600,2.03961,1.06107,1.08728,1.19995,1.25437
5.74779,1.44771,1.67481,1.80423,1.95826,2.04563,1.06347,1.08648,1.20058,1.25240
5.75972,1.45353,1.68059,1.79956,1.95337,2.05588,1.06696,1.08727,1.20182,1.25158
5.77164,1.46052,1.68615,1.79382,1.94843,2.06224,1.07041,1.08867,1.20332,1.25078
5.78356,1.46664,1.68940,1.79068,1.94595,2.07072,1.07467,1.09029,1.20486,1.25053
5.79549,1.47445,1.69467,1.78824,1.94720,2.08161,1.07772,1.09416,1.20674,1.25055
5.80741,1.48184,1.69801,1.78561,1.94831,2.08939,1.08124,1.09756,1.20850,1.25050
5.81934,1.48869,1.70440,1.78739,1.95346,2.09598,1.08364,1.10214,1.21014,1.25104
5.83126,1.49212,1.71113,1.78932,1.95712,2.10168,1.08687,1.10675,1.21160,1.25064
5.84318,1.49608,1.72121,1.79333,1.96549,2.10668,1.09008,1.11189,1.21299,1.25036
5.85511,1.49775,1.73200,1.79960,1.97300,2.10885,1.09191,1.11639,1.21460,1.24873
5.86703,1.49745,1.74568,1.80632,1.98231,2.11043,1.09493,1.12205,1.21637,1.24645
5.87896,1.49456,1.75940,1.81262,1.98811,2.11186,1.09558,1.12638,1.21841,1.24393
5.89088,1.49155,1.77564,1.82293,1.99569,2.10897,1.09751,1.12902,1.22091,1.24075
5.90280,1.48775,1.78936,1.83217,2.00257,2.10669,1.09939,1.13140,1.22368,1.23622
5.91473,1.48610,1.80388,1.84053,2.00946,2.10383,1.10085,1.13347,1.22760,1.23262
5.92665,1.48406,1.81634,1.84879,2.01243,2.10336,1.10204,1.13366,1.23150,1.22916
5.93858,1.48631,1.82764,1.85699,2.01614,2.09963,1.10269,1.13286,1.23535,1.22550
5.95050,1.48826,1.83786,1.86311,2.01772,2.09994,1.10366,1.13009,1.23892,1.22344
5.96242,1.49335,1.84793,1.86895,2.01655,2.09708,1.10287,1.12788,1.24288,1.22177
5.97435,1.50076,1.85687,1.87576,2.01391,2.09716,1.10040,1.12371,1.24611,1.22154
5.98627,1.51003,1.86417,1.87863,2.00889,2.09634,1.09923,1.11951,1.24852,1.22210
5.99819,1.52002,1.87562,1.88396,2.00435,2.09495,1.09699,1.11607,1.24998,1.22392
6.01012,1.53070,1.88548,1.88753,1.99596,2.09231,1.09337,1.11341,1.25093,1.22629
6.02204,1.54389,1.89674,1.89251,1.98700,2.09090,1.08920,1.11144,1.25166,1.22962
6.03397,1.55498,1.90881,1.89754,1.97838,2.08685,1.08586,1.11183,1.25255,1.23363
6.04589,1.56650,1.92189,1.90210,1.96975,2.08261,1.08095,1.11326,1.25322,1.23824
6.05781,1.57828,1.93356,1.90628,1.96092,2.07830,1.07819,1.11716,1.25359,1.24352
6.06974,1.58912,1.94300,1.91200,1.95187,2.07632,1.07558,1.12273,1.25562,1.24846
6.08166,1.60014,1.95352,1.91469,1.94357,2.07305,1.07297,1.12926,1.25710,1.25401
6.09359,1.60831,1.96069,1.91881,1.93728,2.07134,1.07149,1.13708,1.25944,1.25899
6.10551,1.61418,1.96622,1.92104,1.93155,2.07019,1.07070,1.14586,1.26194,1.26370
6.11743,1.61930,1.97207,1.92155,1.92682,2.06930,1.06912,1.15233,1.26450,1.26823
6.12936,1.62306,1.97692,1.92194,1.92494,2.06843,1.06975,1.15990,1.26685,1.27162
6.14128,1.62406,1.98292,1.92360,1.92383,2.06883,1.07000,1.16522,1.26958,1.27475
6.15321,1.62640,1.98951,1.92294,1.92433,2.06926,1.07093,1.16976,1.27078,1.27624
6.16513,1.62624,1.99790,1.92446,1.92450,2.06850,1.07141,1.17314,1.27222,1.27713
6.17705,1.62615,2.00850,1.92671,1.92725,2.06802,1.07245,1.17512,1.27254,1.27729
6.18898,1.62484,2.01821,1.93156,1.93103,2.06825,1.07228,1.17536,1.27281,1.27668
6.20090,1.62372,2.02953,1.93792,1.93642,2.06513,1.07275,1.17598,1.27304,1.27448
6.21282,1.62300,2.04124,1.94352,1.93827,2.06405,1.07359,1.17519,1.27310,1.27254
6.22475,1.62433,2.05466,1.94995,1.93969,2.06293,1.07371,1.17455,1.27307,1.27015
6.23667,1.62457,2.06556,1.95772,1.94187,2.06030,1.07178,1.17524,1.27360,1.26833
6.24860,1.62758,2.07558,1.96465,1.94401,2.06099,1.07003,1.17515,1.27468,1.26724
6.26052,1.62977,2.08739,1.97399,1.94126,2.06129,1.06672,1.17551,1.27612,1.26612
6.27244,1.63320,2.09780,1.98083,1.93773,2.06258,1.06395,1.17601,1.27932,1.26645
6.28437,1.63928,2.10778,1.98613,1.93518,2.06500,1.05973,1.17544,1.28219,1.26830
6.29629,1.64507,2.11677,1.99114,1.93159,2.06959,1.05678,1.17626,1.28589,1.27106
6.30822,1.65171,2.12868,1.99723,1.92615,2.07257,1.05394,1.17661,1.29027,1.27467
6.32014,1.65725,2.13906,2.00240,1.92317,2.07862,1.05154,1.17798,1.29470,1.27935
6.33206,1.66330,2.15167,2.00724,1.91883,2.08165,1.05084,1.17954,1.29926,1.28440
6.34399,1.66845,2.16037,2.01452,1.91389,2.08806,1.05036,1.18232,1.30330,1.28871
6.35591,1.67410,2.17177,2.02052,1.91068,2.08987,1.05107,1.18606,1.30702,1.29244
6.36784,1.67747,2.18214,2.02430,1.90628,2.09324,1.05258,1.19087,1.30986,1.29537
6.37976,1.67723,2.19220,2.03155,1.90069,2.09505,1.05472,1.19652,1.31059,1.29795
6.39168,1.67729,2.19988,2.03315,1.89450,2.09528,1.05625,1.20336,1.30998,1.29857
6.40361,1.67687,2.20644,2.03552,1.89135,2.09726,1.05725,1.20979,1.30743,1.29838
6.41553,1.67565,2.20972,2.03462,1.88727,2.09613,1.05817,1.21652,1.30473,1.29741
6.42746,1.67269,2.21289,2.03081,1.88478,2.09699,1.05799,1.22409,1.29997,1.29547
6.43938,1.67043,2.21477,2.02663,1.88360,2.09478,1.05735,1.23015,1.29496,1.29278
6.45130,1.66876,2.21698,2.01705,1.88181,2.09378,1.05817,1.23503,1.28996,1.29010
6.46323,1.66746,2.21661,2.00553,1.88281,2.09374,1.05791,1.23876,1.28583,1.28787
6.47515,1.66614,2.21630,1.99415,1.88799,2.09471,1.05847,1.24136,1.28273,1.28505
6.48707,1.66544,2.21626,1.98296,1.89064,2.09422,1.05923,1.24248,1.28175,1.28253
6.49900,1.66604,2.21651,1.97094,1.89249,2.09679,1.06180,1.24240,1.28114,1.28013
6.51092,1.66569,2.21718,1.95715,1.89791,2.10041,1.06403,1.24153,1.28256,1.27759
6.52285,1.66814,2.21539,1.94757,1.90288,2.10459,1.06770,1.23975,1.28576,1.27421
6.53477,1.66872,2.21569,1.93960,1.90833,2.11188,1.07197,1.23846,1.28974,1.27160
6.54669,1.67058,2.21365,1.93288,1.91794,2.11969,1.07551,1.23623,1.29495,1.26823
6.55862,1.67315,2.21217,1.92780,1.92434,2.12992,1.07812,1.23401,1.29970,1.26421
6.57054,1.67558,2.21051,1.92491,1.93380,2.13968,1.07985,1.23287,1.30569,1.25951
6.58247,1.67760,2.20809,1.92560,1.94167,2.14884,1.07960,1.23167,1.31128,1.25605
6.59439,1.67939,2.20698,1.92544,1.94874,2.15747,1.07711,1.23154,1.31644,1.25270
6.60631,1.68012,2.20546,1.92962,1.95568,2.16585,1.07386,1.23083,1.32158,1.24931
6.61824,1.68069,2.20450,1.93493,1.96450,2.16741,1.06993,1.23047,1.32546,1.24726
6.63016,1.68138,2.20357,1.93982,1.96932,2.16822,1.06465,1.23084,1.32903,1.24629
6.64209,1.68080,2.20443,1.94580,1.97510,2.16680,1.06016,1.23062,1.33126,1.24668
6.65401,1.67922,2.20369,1.95412,1.97572,2.16394,1.05667,1.23010,1.33322,1.24818
6.66593,1.68042,2.20617,1.96190,1.97861,2.15478,1.05482,1.23064,1.33376,1.25157
6.67786,1.67811,2.20614,1.96849,1.97942,2.14591,1.05465,1.22905,1.33375,1.25637
6.68978,1.67688,2.20845,1.97470,1.97867,2.13819,1.05580,1.22751,1.33287,1.26133
6.70170,1.67629,2.20849,1.97972,1.97850,2.12883,1.05909,1.22671,1.33154,1.26692
6.71363,1.67245,2.21083,1.98430,1.97636,2.11988,1.06446,1.22531,1.32991,1.27331
6.72555,1.66873,2.21246,1.98843,1.97123,2.11480,1.07131,1.22405,1.32836,1.27890
6.73748,1.66496,2.21189,1.99050,1.96716,2.10992,1.07792,1.22369,1.32537,1.28385
6.74940,1.65999,2.20958,1.99214,1.96168,2.10824,1.08619,1.22352,1.32265,1.28754
6.76132,1.65534,2.20867,1.99218,1.95383,2.10576,1.09227,1.22478,1.31875,1.29107
6.77325,1.65030,2.20463,1.99220,1.94745,2.10562,1.09838,1.22560,1.31501,1.29388
6.78517,1.64557,2.20017,1.99026,1.93866,2.10987,1.10369,1.22917,1.31142,1.29615
6.79710,1.64306,2.19281,1.98769,1.93109,2.10940,1.10820,1.23162,1.30727,1.29782
6.80902,1.63977,2.18731,1.98707,1.92438,2.11127,1.11184,1.23448,1.30322,1.29991
6.82094,1.63539,2.18164,1.98495,1.91761,2.11203,1.11342,1.23785,1.29968,1.30197
6.83287,1.63510,2.17681,1.98187,1.91239,2.11375,1.11425,1.23988,1.29712,1.30541
6.84479,1.63317,2.17231,1.97741,1.90793,2.11480,1.11511,1.24259,1.29441,1.30903
6.85672,1.63190,2.17043,1.97349,1.90407,2.11674,1.11484,1.24305,1.29202,1.31263
6.86864,1.62902,2.17040,1.96803,1.90165,2.11624,1.11338,1.24271,1.29052,1.31695
6.88056,1.62599,2.17249,1.96365,1.89670,2.11678,1.11210,1.24186,1.28966,1.31925
6.89249,1.62447,2.17812,1.95790,1.89325,2.11368,1.11098,1.24082,1.28839,1.32153
6.90441,1.62019,2.18227,1.95379,1.89100,2.11198,1.11128,1.23946,1.28749,1.32121
6.91633,1.61796,2.18977,1.94896,1.88838,2.10737,1.11129,1.23840,1.28618,1.31877
6.92826,1.61442,2.19714,1.94831,1.88725,2.10287,1.11204,1.23818,1.28521,1.31396
6.94018,1.60950,2.20306,1.94692,1.88455,2.09352,1.11291,1.23873,1.28343,1.30693
6.95211,1.60728,2.20514,1.94703,1.88568,2.08771,1.11490,1.24171,1.28209,1.29850
6.96403,1.60637,2.20930,1.95092,1.88995,2.07998,1.11723,1.24430,1.28101,1.28787
6.97595,1.60496,2.21098,1.95538,1.89550,2.07089,1.11870,1.24650,1.27919,1.27703
6.98788,1.60549,2.21111,1.96041,1.90205,2.06274,1.12032,1.24805,1.27828,1.26674
6.99980,1.60978,2.21132,1.96505,1.91225,2.05622,1.12193,1.24976,1.27717,1.25822
7.01173,1.61361,2.20779,1.97307,1.92027,2.04865,1.12289,1.24856,1.27652,1.24994
7.02365,1.61850,2.20587,1.97531,1.93191,2.04031,1.12231,1.24405,1.27640,1.24448
7.03557,1.62532,2.20372,1.97923,1.94039,2.03675,1.12188,1.23696,1.27722,1.24133
7.04750,1.62985,2.20173,1.98479,1.95094,2.03139,1.11946,1.22876,1.27927,1.24058
7.05942,1.63412,2.20061,1.98748,1.95858,2.02483,1.11626,1.21848,1.28087,1.24223
7.07135,1.63580,2.19729,1.98730,1.96266,2.02081,1.11270,1.20583,1.28238,1.24623
7.08327,1.63558,2.19511,1.98850,1.96561,2.01989,1.10812,1.19449,1.28456,1.25161
7.09519,1.63195,2.19217,1.98790,1.96228,2.01754,1.10228,1.18452,1.28537,1.25787
7.10712,1.62559,2.18754,1.98926,1.95763,2.01410,1.09670,1.17697,1.28569,1.26469
7.11904,1.61375,2.18342,1.98931,1.94987,2.01603,1.09102,1.17155,1.28467,1.27133
7.13097,1.60423,2.17698,1.98988,1.93931,2.01811,1.08401,1.16954,1.28224,1.27776
7.14289,1.59058,2.16890,1.99183,1.92592,2.02150,1.07822,1.17132,1.27907,1.28367
7.15481,1.57673,2.15960,1.99170,1.91326,2.03032,1.07218,1.17511,1.27510,1.28804
7.16674,1.56441,2.15022,1.99238,1.89976,2.03673,1.06707,1.18119,1.26965,1.29249
7.17866,1.55421,2.14013,1.99239,1.88739,2.04725,1.06216,1.18877,1.26478,1.29577
7.19058,1.54657,2.13093,1.98987,1.87587,2.05665,1.05717,1.19666,1.25944,1.29743
7.20251,1.54010,2.12281,1.98984,1.86493,2.06668,1.05189,1.20466,1.25488,1.29882
7.21443,1.53592,2.11527,1.98472,1.85787,2.07465,1.04815,1.21229,1.25097,1.29926
7.22636,1.53566,2.10719,1.98354,1.85063,2.08329,1.04424,1.22052,1.24826,1.29930
7.23828,1.53447,2.10134,1.97824,1.84615,2.08850,1.04126,1.22726,1.24617,1.29812
7.25020,1.53640,2.09624,1.97446,1.84504,2.09250,1.03836,1.23392,1.24549,1.29655
7.26213,1.53900,2.08847,1.97074,1.84400,2.09501,1.03730,1.23961,1.24667,1.29462
7.27405,1.54291,2.08291,1.96570,1.84257,2.09586,1.03740,1.24507,1.24868,1.29171
7.28598,1.54810,2.07482,1.95956,1.84047,2.09526,1.03789,1.24981,1.25107,1.28907
7.29790,1.55194,2.06716,1.95495,1.83778,2.09140,1.04045,1.25241,1.25443,1.28588
7.30982,1.55675,2.05783,1.94845,1.83403,2.08756,1.04329,1.25455,1.25856,1.28316
7.32175,1.56235,2.05065,1.94072,1.83209,2.08605,1.04769,1.25487,1.26312,1.28082
7.33367,1.56597,2.04257,1.93510,1.82879,2.08399,1.05315,1.25356,1.26773,1.27804
7.34560,1.56914,2.03382,1.92818,1.82564,2.07920,1.05965,1.25061,1.27163,1.27609
7.35752,1.57083,2.02722,1.92067,1.82429,2.07392,1.06563,1.24632,1.27448,1.27423
7.36944,1.57246,2.02313,1.91454,1.82705,2.07242,1.07342,1.24168,1.27720,1.27350
7.38137,1.57468,2.01742,1.90875,1.83043,2.07103,1.08141,1.23538,1.27878,1.27336
7.39329,1.57623,2.01438,1.90478,1.83557,2.06778,1.08992,1.23045,1.27994,1.27234
7.40521,1.57999,2.01228,1.89939,1.84475,2.06752,1.09872,1.22439,1.28065,1.27320
7.41714,1.58290,2.01147,1.89512,1.85491,2.06675,1.10795,1.22099,1.27963,1.27274
7.42906,1.59023,2.01065,1.89104,1.86866,2.06338,1.11663,1.21750,1.27759,1.27367
7.44099,1.59667,2.01236,1.88633,1.88132,2.05924,1.12374,1.21581,1.27528,1.27292
7.45291,1.60726,2.01304,1.88477,1.89315,2.05742,1.13046,1.21491,1.27187,1.27192
7.46483,1.61711,2.01563,1.88047,1.90529,2.05286,1.13566,1.21463,1.26734,1.27007
7.47676,1.62802,2.01807,1.87914,1.91510,2.04529,1.13867,1.21529,1.26291,1.26794
7.48868,1.63827,2.02181,1.87696,1.92092,2.03957,1.14265,1.21714,1.25737,1.26486
7.50061,1.64536,2.02555,1.87392,1.92523,2.03503,1.14371,1.21932,1.25289,1.26193
7.51253,1.65063,2.02708,1.87072,1.92560,2.02722,1.14719,1.22333,1.24770,1.25907
7.52445,1.65413,2.02970,1.86596,1.92269,2.02228,1.14830,1.22738,1.24347,1.25631
7.53638,1.65103,2.03023,1.86132,1.91858,2.01728,1.15003,1.23152,1.24058,1.25482
7.54830,1.64720,2.02886,1.85601,1.91176,2.01255,1.15138,1.23821,1.23902,1.25356
7.56023,1.64273,2.02597,1.85232,1.90446,2.00928,1.15255,1.24358,1.23764,1.25324
7.57215,1.63495,2.02165,1.85053,1.89895,2.00528,1.15345,1.24932,1.23808,1.25525
7.58407,1.62758,2.01575,1.84718,1.89129,2.00214,1.15389,1.25449,1.23916,1.25681
7.59600,1.62239,2.00696,1.84861,1.88631,1.99834,1.15250,1.25848,1.24109,1.25980
7.60792,1.61840,1.99993,1.85202,1.88289,1.99375,1.15196,1.26173,1.24349,1.26474
7.61985,1.61777,1.99194,1.85814,1.87921,1.99065,1.14996,1.26319,1.24543,1.27006
7.63177,1.61857,1.98386,1.86729,1.87716,1.98531,1.14802,1.26249,1.24725,1.27540
7.64369,1.62161,1.97663,1.87985,1.87554,1.98248,1.14640,1.26007,1.24859,1.28227
7.65562,1.62654,1.96864,1.89290,1.87259,1.97719,1.14575,1.25716,1.24933,1.28940
7.66754,1.63294,1.96382,1.90713,1.87270,1.97471,1.14655,1.25186,1.24973,1.29523
7.67946,1.63855,1.96181,1.92208,1.87144,1.96985,1.14832,1.24717,1.24912,1.30052
7.69139,1.64490,1.96128,1.93749,1.87423,1.96754,1.15108,1.24166,1.24805,1.30517
7.70331,1.64875,1.96213,1.94861,1.87726,1.96750,1.15634,1.23717,1.24669,1.30875
7.71524,1.65160,1.96622,1.95929,1.88041,1.96488,1.16236,1.23231,1.24560,1.31055
7.72716,1.64868,1.97354,1.96620,1.88295,1.96897,1.16902,1.22896,1.24393,1.31176
7.73908,1.64241,1.98322,1.97209,1.88977,1.96934,1.17505,1.22651,1.24223,1.31129
7.75101,1.63548,1.99330,1.97301,1.89509,1.97348,1.18101,1.22410,1.24087,1.30976
7.76293,1.62357,2.00564,1.97186,1.90065,1.97782,1.18711,1.22287,1.23984,1.30773
7.77486,1.61033,2.01737,1.96772,1.90553,1.98417,1.19083,1.22147,1.23764,1.30527
7.78678,1.59658,2.02897,1.96134,1.90849,1.98923,1.19159,1.22091,1.23655,1.30211
7.79870,1.58166,2.04012,1.95537,1.90941,1.99685,1.19063,1.22099,1.23503,1.29969
7.81063,1.56944,2.04740,1.94661,1.91116,2.00397,1.18760,1.22100,1.23330,1.29720
7.82255,1.55612,2.05276,1.93964,1.91085,2.01161,1.18293,1.22121,1.23181,1.29660
7.83448,1.54503,2.05535,1.93113,1.91457,2.01861,1.17782,1.22183,1.23051,1.29564
7.84640,1.53641,2.05717,1.92360,1.91558,2.02740,1.17110,1.22177,1.22849,1.29481
7.85832,1.53383,2.05571,1.91726,1.91749,2.03327,1.16582,1.22209,1.22671,1.29506
7.87025,1.52981,2.05241,1.91354,1.92177,2.03850,1.16063,1.22253,1.22578,1.29538
7.88217,1.53020,2.04775,1.91138,1.92457,2.04550,1.15596,1.22204,1.22402,1.29632
7.89409,1.53181,2.04402,1.91210,1.93282,2.05223,1.15299,1.22344,1.22364,1.29666
7.90602,1.53553,2.04187,1.91405,1.94069,2.05933,1.14968,1.22409,1.22336,1.29709
7.91794,1.53701,2.04070,1.91833,1.95373,2.06492,1.14769,1.22511,1.22433,1.29711
7.92987,1.54058,2.03917,1.92585,1.96584,2.07137,1.14574,1.22714,1.22505,1.29727
7.94179,1.54196,2.03938,1.93052,1.98070,2.07930,1.14379,1.23025,1.22764,1.29707
7.95371,1.54161,2.04461,1.93856,1.99855,2.08486,1.13997,1.23360,1.23069,1.29572
7.96564,1.54023,2.04958,1.94580,2.01352,2.08939,1.13574,1.23654,1.23339,1.29458
7.97756,1.53811,2.05546,1.94992,2.02913,2.09581,1.13185,1.23925,1.23695,1.29257
7.98949,1.53497,2.06209,1.95363,2.04383,2.10116,1.12672,1.24250,1.24017,1.29013
8.00141,1.53227,2.06643,1.95518,2.05810,2.10897,1.12210,1.24471,1.24376,1.28754
8.01333,1.53113,2.07231,1.95429,2.06483,2.11532,1.11807,1.24582,1.24628,1.28422
8.02526,1.52965,2.07708,1.95192,2.07033,2.12124,1.11491,1.24768,1.24863,1.28155
8.03718,1.53105,2.07937,1.94604,2.07179,2.12557,1.11427,1.24872,1.24936,1.27792
8.04911,1.53316,2.08155,1.93833,2.07124,2.13294,1.11353,1.24968,1.24994,1.27383
8.06103,1.53808,2.08152,1.92995,2.06379,2.13282,1.11587,1.25091,1.24827,1.27062
8.07295,1.54127,2.08022,1.92202,2.05262,2.13465,1.11880,1.25294,1.24631,1.26673
8.08488,1.54691,2.07821,1.91267,2.04311,2.13329,1.12360,1.25485,1.24369,1.26398
8.09680,1.55061,2.07629,1.90513,2.02862,2.12927,1.12842,1.25741,1.24066,1.26093
8.10873,1.55264,2.07352,1.89729,2.01552,2.12056,1.13368,1.26115,1.23750,1.25893
8.12065,1.55265,2.07015,1.89208,2.00413,2.10869,1.13940,1.26277,1.23512,1.25768
8.13257,1.55091,2.06665,1.88889,1.99286,2.09150,1.14310,1.26407,1.23361,1.25785
8.14450,1.54917,2.06494,1.88876,1.98271,2.07519,1.14599,1.26550,1.23309,1.25924
8.15642,1.54629,2.06126,1.88922,1.97374,2.05598,1.14790,1.26607,1.23356,1.26227
8.16834,1.54365,2.06125,1.89199,1.96348,2.03734,1.14709,1.26541,1.23466,1.26549
8.18027,1.54176,2.06063,1.89856,1.95529,2.01940,1.14557,1.26470,1.23696,1.26999
8.19219,1.54141,2.06158,1.90436,1.95374,2.00402,1.14238,1.26356,1.23864,1.27417
8.20412,1.54275,2.06193,1.91236,1.94790,1.99272,1.13816,1.26119,1.24118,1.27912
8.21604,1.54460,2.06320,1.92064,1.94363,1.98336,1.13432,1.25869,1.24349,1.28265
8.22796,1.54704,2.06267,1.92742,1.94163,1.97693,1.13178,1.25603,1.24609,1.28632
8.23989,1.54878,2.06314,1.93355,1.93873,1.97537,1.12846,1.25269,1.24885,1.28918
8.25181,1.54900,2.06130,1.93625,1.93966,1.97575,1.12716,1.24989,1.25114,1.29048
8.26374,1.54690,2.05998,1.93823,1.94022,1.97744,1.12811,1.24567,1.25342,1.29273
8.27566,1.54294,2.05700,1.93989,1.94304,1.97905,1.13086,1.24160,1.25588,1.29397
8.28758,1.53723,2.05396,1.93514,1.94511,1.98075,1.13354,1.23726,1.25825,1.29518
8.29951,1.53207,2.05157,1.93059,1.94912,1.98146,1.13863,1.23227,1.25987,1.29674
8.31143,1.52532,2.04907,1.92259,1.95214,1.98094,1.14326,1.22718,1.26158,1.29854
8.32336,1.51976,2.04735,1.91403,1.95516,1.97804,1.14838,1.22346,1.26192,1.30138
8.33528,1.51513,2.04766,1.90249,1.95617,1.97441,1.15269,1.22004,1.26231,1.30497
8.34720,1.51428,2.04971,1.89063,1.95812,1.96855,1.15532,1.21615,1.26110,1.30782
8.35913,1.51551,2.05212,1.87654,1.95652,1.96252,1.15806,1.21374,1.25930,1.30977
8.37105,1.51657,2.05721,1.86365,1.95525,1.95743,1.15843,1.21168,1.25739,1.31123
8.38297,1.52130,2.06044,1.85168,1.94910,1.95327,1.15928,1.21076,1.25464,1.31208
8.39490,1.52630,2.06485,1.83876,1.94302,1.95146,1.15807,1.20982,1.25263,1.31036
8.40682,1.53112,2.06670,1.82748,1.94080,1.95285,1.15677,1.20968,1.25117,1.30800
8.41875,1.53615,2.06741,1.81623,1.93763,1.95705,1.15442,1.21019,1.25071,1.30335
8.43067,1.53946,2.06790,1.80891,1.93352,1.96697,1.15155,1.21090,1.25209,1.29819
8.44259,1.54202,2.06428,1.80251,1.93358,1.97621,1.14922,1.21196,1.25365,1.29223
8.45452,1.54002,2.06175,1.79802,1.93483,1.99177,1.14576,1.21299,1.25724,1.28547
8.46644,1.53902,2.05620,1.79705,1.93598,2.00716,1.14265,1.21308,1.26281,1.28015
8.47837,1.53594,2.05078,1.79844,1.94197,2.02593,1.13830,1.21372,1.26854,1.27450
8.49029,1.53102,2.04360,1.80156,1.94896,2.04217,1.13222,1.21300,1.27473,1.27055
8.50221,1.52608,2.03708,1.80886,1.95935,2.05938,1.12673,1.21257,1.28081,1.26773
8.51414,1.52177,2.02903,1.81318,1.96713,2.07241,1.12112,1.21241,1.28675,1.26594
8.52606,1.51737,2.02407,1.82103,1.97718,2.08200,1.11526,1.21267,1.29232,1.26409
8.53799,1.51430,2.01592,1.82653,1.98984,2.08747,1.11014,1.21422,1.29650,1.26471
8.54991,1.51255,2.00886,1.83234,1.99901,2.09065,1.10556,1.21600,1.29990,1.26451
8.56183,1.51074,2.00089,1.83532,2.01082,2.08926,1.10354,1.22008,1.30147,1.26425
8.57376,1.51095,1.99183,1.83771,2.01865,2.08293,1.10288,1.22450,1.30182,1.26398
8.58568,1.51154,1.98602,1.83854,2.02822,2.07734,1.10476,1.23043,1.30176,1.26347
8.59761,1.50995,1.97706,1.83817,2.03841,2.06457,1.10898,1.23594,1.29928,1.26139
8.60953,1.50824,1.96948,1.83597,2.04904,2.05047,1.11376,1.24213,1.29697,1.25907
8.62145,1.50758,1.96240,1.83376,2.05657,2.03606,1.12015,1.24658,1.29346,1.25517
8.63338,1.50375,1.95432,1.83135,2.06641,2.01948,1.12714,1.25002,1.28900,1.25141
8.64530,1.50167,1.94638,1.82760,2.07251,2.00688,1.13343,1.25246,1.28481,1.24678
8.65722,1.49882,1.93844,1.82294,2.07833,1.99338,1.14049,1.25266,1.27980,1.24205
8.66915,1.49602,1.92982,1.81742,2.07832,1.98176,1.14664,1.25191,1.27490,1.23832
8.68107,1.49271,1.92274,1.81027,2.07593,1.97149,1.15144,1.24971,1.27018,1.23409
8.69300,1.49072,1.91529,1.80209,2.07182,1.96018,1.15539,1.24746,1.26484,1.23175
8.70492,1.48865,1.90986,1.79514,2.05968,1.95317,1.15846,1.24467,1.26044,1.23116
8.71684,1.48920,1.90342,1.78407,2.04737,1.94706,1.16035,1.24329,1.25607,1.23085
8.72877,1.48978,1.89787,1.77635,2.03488,1.94007,1.16153,1.24115,1.25173,1.23285
8.74069,1.49003,1.89627,1.76922,2.01993,1.93433,1.16180,1.23991,1.24829,1.23718
8.75262,1.49214,1.89421,1.76412,2.00482,1.92919,1.16060,1.23844,1.24560,1.24247
8.76454,1.49410,1.89277,1.76130,1.99497,1.92491,1.15927,1.23863,1.24396,1.24846
8.77646,1.49515,1.89650,1.75840,1.98372,1.92369,1.15732,1.23838,1.24359,1.25526
8.78839,1.49708,1.90188,1.75923,1.97713,1.92017,1.15444,1.23765,1.24495,1.26270
8.80031,1.49873,1.90824,1.76165,1.97240,1.92007,1.15346,1.23606,1.24787,1.26889
8.81224,1.49955,1.91844,1.76436,1.96790,1.91843,1.15166,1.23425,1.25238,1.27435
8.82416,1.49970,1.93230,1.76807,1.96754,1.91959,1.15119,1.23207,1.25951,1.27952
8.83608,1.49724,1.94778,1.77085,1.96618,1.91992,1.15152,1.22975,1.26812,1.28234
8.84801,1.49507,1.96499,1.77408,1.96667,1.92134,1.15257,1.22672,1.27724,1.28422
8.85993,1.49228,1.98201,1.77705,1.96537,1.92108,1.15418,1.22485,1.28697,1.28444
8.87185,1.48797,1.99964,1.77750,1.96440,1.92513,1.15735,1.22256,1.29650,1.28265
8.88378,1.48278,2.01766,1.77591,1.96076,1.92571,1.16136,1.22123,1.30512,1.28031
8.89570,1.47491,2.03491,1.77225,1.96071,1.93070,1.16513,1.21984,1.31309,1.27643
8.90763,1.46651,2.04827,1.76848,1.95618,1.93463,1.17028,1.21921,1.31891,1.27241
8.91955,1.45687,2.06187,1.76089,1.95717,1.94214,1.17379,1.21826,1.32333,1.26858
8.93147,1.44655,2.07212,1.75289,1.95263,1.94909,1.17720,1.21771,1.32659,1.26437
8.94340,1.43575,2.08064,1.74217,1.94686,1.95745,1.18037,1.21759,1.32822,1.26037
