# time, t1_s1_1_f1, t1_s1_2_f1, t1_s1_3_f1, t2_s1_1_f1, t2_s1_2_f1, t2_s1_3_f1, t3_s1_1_f1, t3_s1_2_f1, t3_s1_3_f1
5.44970,576.11111,641.55556,741.10000,640.00000,733.87500,744.57143,1136.77778,1203.44444,1136.80000
5.46162,577.33333,645.77778,745.50000,635.75000,737.62500,747.14286,1139.11111,1202.33333,1139.70000
5.47354,578.77778,649.66667,749.40000,631.00000,741.50000,749.00000,1141.22222,1201.22222,1142.20000
5.48547,580.33333,652.77778,753.30000,626.25000,745.75000,749.42857,1143.33333,1200.00000,1144.60000
5.49739,582.00000,656.11111,756.50000,622.00000,750.12500,748.57143,1145.11111,1198.77778,1146.70000
5.50931,583.55556,658.55556,759.20000,618.75000,754.50000,746.00000,1146.55556,1197.66667,1148.60000
5.52124,585.44444,661.22222,761.40000,615.87500,758.25000,742.28571,1147.22222,1197.00000,1150.50000
5.53316,586.77778,663.44444,763.20000,614.87500,761.50000,737.14286,1146.88889,1196.88889,1152.30000
5.54509,588.33333,665.77778,764.70000,614.87500,763.87500,730.71429,1146.00000,1197.00000,1154.60000
5.55701,589.44444,668.77778,765.90000,616.25000,765.12500,723.71429,1144.00000,1198.00000,1157.90000
5.56893,590.44444,671.77778,767.20000,618.75000,764.87500,716.14286,1141.55556,1199.44444,1161.60000
5.58086,591.00000,675.22222,768.70000,622.25000,763.50000,708.42857,1138.33333,1201.00000,1166.10000
5.59278,591.44444,679.11111,770.60000,626.25000,760.87500,701.28571,1134.77778,1202.88889,1171.40000
5.60471,592.11111,683.00000,772.60000,630.50000,756.87500,695.28571,1131.44444,1204.55556,1177.00000
5.61663,592.44444,687.22222,774.80000,634.62500,752.00000,689.71429,1128.00000,1205.77778,1183.00000
5.62855,593.11111,691.66667,777.30000,638.37500,746.62500,685.85714,1125.00000,1206.66667,1188.90000
5.64048,594.00000,695.88889,779.80000,640.75000,741.25000,683.28571,1122.44444,1206.55556,1194.60000
5.65240,595.33333,700.22222,782.50000,642.75000,735.50000,682.00000,1120.55556,1206.55556,1198.90000
5.66433,596.77778,704.66667,784.50000,643.50000,730.25000,681.85714,1118.77778,1206.11111,1202.50000
5.67625,598.88889,708.88889,786.40000,643.37500,726.12500,682.71429,1117.44444,1205.88889,1205.10000
5.68817,601.00000,713.22222,787.90000,642.00000,722.37500,684.14286,1116.55556,1206.11111,1206.50000
5.70010,603.44444,717.22222,788.60000,640.00000,720.12500,686.00000,1115.55556,1207.33333,1207.00000
5.71202,605.88889,721.22222,789.00000,637.25000,718.87500,687.71429,1114.44444,1209.11111,1207.10000
5.72394,608.66667,724.44444,788.70000,634.37500,718.37500,689.57143,1113.33333,1211.77778,1206.40000
5.73587,611.00000,727.00000,787.60000,631.37500,719.00000,691.28571,1112.11111,1215.22222,1205.80000
5.74779,613.88889,729.33333,786.00000,628.25000,720.12500,692.85714,1111.22222,1219.00000,1205.00000
5.75972,616.44444,730.22222,783.80000,625.62500,721.87500,694.71429,1110.55556,1222.88889,1204.60000
5.77164,618.77778,730.77778,781.20000,623.37500,723.87500,696.42857,1110.55556,1226.77778,1203.90000
5.78356,621.00000,730.66667,778.50000,621.62500,725.75000,698.57143,1110.77778,1230.11111,1203.50000
5.79549,623.22222,730.77778,776.00000,620.37500,727.75000,700.71429,1112.11111,1232.77778,1202.60000
5.80741,625.33333,730.88889,773.50000,619.62500,729.37500,703.00000,1113.77778,1234.77778,1201.50000
5.81934,626.88889,731.77778,771.80000,619.37500,730.87500,705.71429,1116.22222,1236.22222,1199.80000
5.83126,628.22222,733.88889,771.00000,619.37500,731.87500,708.28571,1119.11111,1236.55556,1197.60000
5.84318,629.44444,736.88889,771.00000,619.75000,732.37500,711.00000,1122.33333,1236.44444,1194.20000
5.85511,630.11111,741.44444,772.00000,620.12500,732.37500,713.14286,1125.88889,1236.11111,1190.40000
5.86703,630.55556,747.11111,774.50000,620.50000,732.12500,715.14286,1129.44444,1235.44444,1185.80000
5.87896,630.55556,753.44444,777.40000,620.62500,731.50000,716.00000,1132.77778,1235.22222,1181.00000
5.89088,630.22222,760.77778,781.60000,620.50000,730.37500,716.57143,1135.66667,1234.77778,1176.70000
5.90280,629.88889,767.77778,786.40000,620.25000,729.25000,716.14286,1138.22222,1234.77778,1172.30000
5.91473,629.77778,774.88889,791.30000,619.62500,727.87500,715.00000,1140.22222,1235.11111,1168.80000
5.92665,629.77778,781.77778,796.30000,618.50000,727.00000,713.00000,1141.33333,1235.88889,1166.40000
5.93858,630.22222,787.88889,801.20000,617.25000,726.12500,710.42857,1142.00000,1236.77778,1164.50000
5.95050,631.00000,793.66667,805.90000,616.12500,725.62500,707.57143,1141.77778,1237.88889,1163.90000
5.96242,632.22222,798.77778,810.30000,614.87500,724.87500,704.28571,1141.11111,1239.22222,1164.30000
5.97435,634.22222,804.00000,814.20000,613.87500,724.75000,700.57143,1140.00000,1240.22222,1165.50000
5.98627,636.77778,809.11111,817.50000,613.00000,724.75000,697.28571,1138.55556,1240.77778,1167.50000
5.99819,639.77778,814.66667,820.60000,612.37500,724.50000,694.42857,1137.00000,1241.00000,1169.70000
6.01012,643.55556,820.77778,823.20000,611.62500,724.50000,691.42857,1135.66667,1240.77778,1172.50000
6.02204,647.66667,827.11111,825.40000,611.25000,724.25000,689.00000,1134.44444,1240.22222,1175.30000
6.03397,652.11111,833.77778,827.20000,610.75000,723.87500,687.14286,1134.00000,1239.55556,1178.40000
6.04589,656.66667,840.66667,828.60000,610.25000,723.37500,685.71429,1133.77778,1238.66667,1181.60000
6.05781,661.33333,847.11111,829.70000,609.87500,722.50000,684.85714,1134.44444,1237.66667,1184.80000
6.06974,665.77778,853.33333,830.50000,609.12500,722.00000,684.57143,1135.77778,1237.00000,1187.90000
6.08166,670.00000,858.77778,830.60000,608.25000,720.87500,684.00000,1137.66667,1236.22222,1191.00000
6.09359,673.55556,863.44444,830.90000,607.25000,719.87500,683.71429,1140.11111,1235.88889,1193.80000
6.10551,675.88889,867.66667,830.90000,606.37500,718.37500,683.28571,1143.00000,1236.00000,1196.80000
6.11743,677.55556,871.22222,830.50000,605.50000,717.50000,682.42857,1145.55556,1236.44444,1199.00000
6.12936,678.22222,874.44444,830.30000,604.87500,716.50000,681.42857,1148.00000,1237.33333,1201.00000
6.14128,678.00000,877.33333,830.20000,604.50000,716.12500,680.28571,1150.00000,1238.77778,1202.10000
6.15321,677.55556,880.77778,830.50000,604.12500,716.00000,678.85714,1151.00000,1240.11111,1202.50000
6.16513,676.33333,884.55556,831.40000,604.25000,716.12500,677.57143,1151.66667,1242.22222,1202.10000
6.17705,675.33333,888.77778,832.90000,604.62500,716.87500,676.57143,1151.33333,1244.33333,1200.80000
6.18898,674.00000,893.11111,835.30000,605.12500,718.00000,675.28571,1150.44444,1246.44444,1198.90000
6.20090,673.66667,898.00000,838.20000,605.75000,718.87500,674.71429,1149.55556,1248.66667,1195.90000
6.21282,673.33333,902.88889,841.60000,606.12500,720.50000,674.42857,1148.22222,1250.77778,1192.70000
6.22475,674.00000,907.77778,845.70000,606.37500,721.25000,674.28571,1147.11111,1253.11111,1189.20000
6.23667,675.22222,912.77778,849.80000,606.25000,722.12500,673.85714,1146.88889,1255.22222,1185.80000
6.24860,677.11111,917.22222,853.70000,605.87500,722.75000,673.28571,1146.44444,1257.33333,1182.50000
6.26052,679.44444,922.00000,857.20000,605.25000,723.12500,672.14286,1146.55556,1259.55556,1179.60000
6.27244,681.88889,926.77778,860.20000,603.87500,723.12500,670.71429,1147.22222,1262.00000,1177.50000
6.28437,684.77778,931.44444,862.20000,602.75000,722.75000,668.85714,1147.44444,1264.22222,1176.20000
6.29629,687.77778,936.77778,863.60000,601.75000,722.62500,667.28571,1148.55556,1266.77778,1175.90000
6.30822,690.33333,942.44444,864.40000,600.25000,722.12500,665.85714,1149.33333,1269.33333,1176.30000
6.32014,692.55556,948.44444,864.70000,599.12500,721.75000,664.57143,1150.66667,1272.22222,1177.40000
6.33206,694.44444,955.11111,865.10000,598.25000,721.37500,664.28571,1151.88889,1275.11111,1179.20000
6.34399,695.88889,961.88889,865.30000,597.00000,721.12500,664.71429,1153.33333,1278.11111,1181.10000
6.35591,697.00000,969.11111,865.50000,595.75000,720.75000,666.00000,1155.44444,1281.00000,1183.20000
6.36784,697.55556,975.88889,865.70000,594.37500,720.75000,667.85714,1157.88889,1283.77778,1184.80000
6.37976,698.00000,982.33333,866.20000,592.87500,720.87500,670.42857,1160.66667,1285.88889,1186.30000
6.39168,698.22222,988.00000,866.70000,591.12500,721.00000,672.85714,1164.22222,1287.33333,1187.10000
6.40361,698.33333,992.77778,866.60000,589.37500,721.62500,675.00000,1167.66667,1288.00000,1187.50000
6.41553,698.55556,996.22222,866.30000,587.37500,722.37500,676.85714,1171.33333,1287.77778,1187.20000
6.42746,698.44444,998.66667,865.50000,585.87500,723.37500,677.71429,1175.22222,1287.00000,1186.50000
6.43938,698.00000,1000.22222,864.20000,584.75000,724.25000,677.85714,1178.66667,1285.33333,1185.00000
6.45130,697.66667,1000.77778,862.40000,583.87500,725.25000,677.57143,1181.66667,1283.22222,1183.40000
6.46323,697.11111,1000.55556,860.50000,583.62500,726.50000,676.42857,1183.88889,1281.00000,1181.50000
6.47515,696.66667,999.33333,858.40000,583.75000,727.75000,675.00000,1185.55556,1278.88889,1179.90000
6.48707,695.77778,997.88889,856.40000,584.37500,728.62500,673.28571,1186.11111,1277.22222,1178.00000
6.49900,695.00000,996.11111,854.10000,585.25000,729.62500,672.28571,1186.11111,1275.55556,1176.40000
6.51092,694.66667,994.11111,852.00000,586.50000,729.87500,671.14286,1185.44444,1274.66667,1175.10000
6.52285,694.22222,991.88889,849.90000,587.87500,730.37500,670.71429,1184.22222,1274.33333,1173.60000
6.53477,694.22222,989.55556,848.10000,589.37500,730.25000,670.85714,1183.11111,1274.00000,1172.70000
6.54669,694.88889,986.66667,846.20000,591.37500,730.37500,671.42857,1181.77778,1274.11111,1171.70000
6.55862,695.77778,984.11111,844.30000,593.25000,730.50000,672.14286,1180.77778,1274.00000,1170.50000
6.57054,697.11111,981.22222,842.80000,595.50000,730.25000,673.14286,1180.00000,1274.11111,1169.30000
6.58247,698.88889,978.11111,841.50000,597.37500,730.00000,673.85714,1179.66667,1273.77778,1168.10000
6.59439,701.11111,974.77778,840.50000,599.37500,729.75000,674.14286,1180.00000,1273.66667,1166.80000
6.60631,703.22222,971.44444,839.90000,601.25000,729.37500,674.42857,1180.11111,1273.00000,1165.30000
6.61824,705.44444,968.11111,840.00000,603.12500,728.50000,674.00000,1180.33333,1272.55556,1164.00000
6.63016,707.44444,965.00000,840.10000,604.25000,727.50000,673.14286,1180.66667,1272.00000,1162.60000
6.64209,708.88889,962.55556,841.00000,605.25000,726.25000,672.28571,1180.44444,1271.22222,1161.40000
6.65401,709.77778,960.33333,842.20000,605.50000,724.75000,671.42857,1179.77778,1270.88889,1160.60000
6.66593,710.66667,958.77778,843.70000,605.50000,722.75000,670.85714,1178.88889,1270.44444,1160.60000
6.67786,710.33333,957.66667,845.60000,605.12500,720.62500,670.57143,1177.11111,1270.11111,1161.40000
6.68978,709.66667,957.22222,847.30000,604.12500,718.25000,670.57143,1175.22222,1270.00000,1162.90000
6.70170,708.33333,957.22222,849.30000,602.75000,715.87500,671.14286,1173.44444,1270.11111,1165.10000
6.71363,706.11111,957.11111,851.20000,600.50000,713.37500,672.28571,1171.22222,1270.00000,1168.40000
6.72555,703.77778,957.33333,852.70000,597.50000,711.00000,673.57143,1169.77778,1270.11111,1172.00000
6.73748,701.00000,957.22222,853.90000,594.62500,709.37500,675.00000,1168.66667,1269.55556,1176.00000
6.74940,698.55556,956.77778,855.20000,591.25000,707.75000,676.71429,1168.00000,1268.88889,1180.20000
6.76132,695.88889,956.33333,855.90000,587.87500,706.37500,677.71429,1167.88889,1267.44444,1184.20000
6.77325,693.66667,955.33333,856.30000,584.62500,705.37500,678.57143,1168.22222,1265.88889,1188.20000
6.78517,691.88889,954.44444,856.40000,581.87500,705.00000,679.28571,1169.00000,1264.00000,1191.40000
6.79710,690.77778,953.00000,856.40000,579.50000,704.87500,679.42857,1169.33333,1261.88889,1194.50000
6.80902,690.00000,952.00000,856.00000,578.00000,705.00000,679.42857,1169.55556,1259.66667,1197.20000
6.82094,689.00000,950.77778,855.50000,577.37500,705.37500,678.85714,1169.44444,1257.66667,1199.60000
6.83287,689.11111,949.77778,854.50000,577.25000,705.87500,678.57143,1168.66667,1256.00000,1201.90000
6.84479,688.66667,949.22222,853.10000,577.50000,706.62500,677.71429,1167.33333,1254.55556,1203.50000
6.85672,688.33333,948.88889,851.40000,577.75000,707.00000,677.71429,1164.88889,1253.77778,1204.90000
6.86864,687.55556,949.22222,849.50000,578.00000,706.87500,677.71429,1162.11111,1253.44444,1205.70000
6.88056,686.88889,949.88889,847.10000,577.75000,706.75000,678.00000,1158.88889,1253.11111,1205.30000
6.89249,686.00000,951.33333,844.90000,577.37500,705.87500,678.85714,1156.00000,1253.00000,1204.20000
6.90441,684.55556,952.77778,842.60000,576.12500,704.50000,680.57143,1153.00000,1252.66667,1201.50000
6.91633,683.77778,954.33333,840.40000,574.62500,702.75000,682.71429,1150.66667,1252.00000,1197.80000
6.92826,682.55556,956.22222,838.90000,573.00000,700.37500,685.14286,1149.00000,1250.88889,1192.90000
6.94018,681.66667,957.77778,837.70000,571.12500,697.50000,687.57143,1148.11111,1248.66667,1187.00000
6.95211,681.33333,958.55556,836.90000,569.50000,694.37500,690.42857,1148.33333,1245.77778,1180.10000
6.96403,681.33333,959.11111,836.90000,568.62500,691.12500,693.00000,1149.11111,1242.55556,1173.00000
6.97595,681.22222,959.00000,837.10000,568.00000,687.75000,694.85714,1150.11111,1238.33333,1165.70000
6.98788,681.77778,958.66667,837.70000,567.87500,684.50000,696.71429,1150.88889,1233.77778,1159.10000
6.99980,682.88889,957.44444,838.60000,568.50000,681.62500,697.85714,1151.55556,1229.22222,1153.50000
7.01173,684.00000,956.33333,839.60000,569.62500,678.87500,698.42857,1151.11111,1224.66667,1148.80000
7.02365,685.00000,954.88889,839.90000,571.00000,676.50000,698.28571,1149.22222,1220.44444,1145.80000
7.03557,686.22222,953.55556,840.40000,572.37500,674.50000,697.71429,1146.00000,1217.00000,1144.00000
7.04750,687.11111,952.22222,840.50000,573.62500,672.87500,696.57143,1141.77778,1214.55556,1144.20000
7.05942,687.44444,951.00000,840.00000,574.12500,671.50000,694.71429,1136.88889,1212.66667,1145.10000
7.07135,687.22222,949.66667,839.30000,574.12500,670.62500,692.42857,1131.22222,1211.77778,1147.30000
7.08327,686.33333,948.11111,838.50000,573.37500,670.00000,689.42857,1126.55556,1211.44444,1150.10000
7.09519,684.88889,946.66667,837.60000,571.62500,669.87500,685.71429,1122.44444,1212.11111,1153.10000
7.10712,682.33333,945.22222,836.80000,569.25000,670.00000,681.85714,1120.22222,1212.88889,1156.50000
7.11904,679.44444,943.22222,836.50000,566.37500,671.00000,677.57143,1119.11111,1213.88889,1159.30000
7.13097,676.22222,941.00000,836.30000,563.25000,672.50000,672.85714,1120.33333,1214.88889,1162.20000
7.14289,672.66667,938.22222,836.70000,560.00000,674.62500,668.71429,1123.22222,1215.88889,1164.60000
7.15481,669.11111,935.22222,837.50000,557.00000,677.87500,664.57143,1126.77778,1216.66667,1166.40000
7.16674,665.66667,932.11111,838.70000,554.12500,681.12500,661.00000,1131.66667,1217.00000,1168.00000
7.17866,662.66667,928.66667,839.80000,551.62500,685.12500,657.85714,1136.22222,1217.22222,1169.10000
7.19058,660.22222,925.22222,841.20000,549.62500,688.87500,655.28571,1140.88889,1216.55556,1169.70000
7.20251,657.88889,922.11111,842.40000,547.87500,692.37500,652.57143,1144.88889,1216.33333,1170.20000
7.21443,656.44444,919.00000,842.50000,546.87500,695.12500,651.28571,1148.22222,1215.66667,1170.20000
7.22636,655.44444,916.11111,842.90000,546.12500,697.25000,650.14286,1151.33333,1214.66667,1170.00000
7.23828,654.33333,913.44444,842.30000,546.12500,698.37500,649.42857,1153.66667,1213.44444,1169.00000
7.25020,653.66667,911.55556,841.20000,546.00000,698.62500,648.85714,1155.88889,1212.66667,1167.60000
7.26213,653.11111,909.22222,839.50000,545.87500,697.87500,648.85714,1157.44444,1211.66667,1165.90000
7.27405,652.44444,907.33333,837.00000,545.87500,696.75000,649.57143,1159.22222,1210.88889,1163.40000
7.28598,651.88889,905.33333,834.10000,545.25000,695.00000,650.14286,1160.88889,1209.77778,1161.00000
7.29790,651.33333,903.55556,831.00000,544.75000,692.62500,651.57143,1161.88889,1209.22222,1158.10000
7.30982,650.55556,901.77778,827.70000,543.50000,690.62500,652.85714,1162.55556,1208.33333,1155.00000
7.32175,650.22222,900.55556,824.20000,542.62500,688.62500,654.42857,1162.33333,1207.66667,1152.10000
7.33367,649.55556,899.55556,821.20000,541.62500,687.12500,656.14286,1161.22222,1206.88889,1149.10000
7.34560,649.11111,899.00000,818.20000,540.75000,685.87500,658.14286,1159.11111,1205.77778,1146.60000
7.35752,649.00000,898.66667,815.40000,540.12500,684.87500,659.57143,1155.88889,1204.66667,1144.10000
7.36944,649.22222,899.22222,812.90000,540.50000,684.25000,661.71429,1151.66667,1203.33333,1142.50000
7.38137,649.88889,899.88889,810.60000,541.12500,683.75000,663.85714,1146.88889,1202.00000,1141.10000
7.39329,651.33333,901.00000,808.50000,542.75000,683.50000,666.14286,1142.11111,1200.66667,1139.90000
7.40521,653.33333,902.33333,806.30000,544.75000,683.25000,669.00000,1137.22222,1199.55556,1139.50000
7.41714,656.11111,903.66667,804.30000,547.25000,683.00000,672.00000,1132.88889,1198.44444,1138.90000
7.42906,659.66667,905.00000,802.60000,550.37500,682.25000,675.28571,1129.00000,1197.66667,1138.90000
7.44099,663.66667,906.22222,800.70000,553.50000,681.25000,678.42857,1126.44444,1196.88889,1138.80000
7.45291,667.88889,907.11111,799.30000,556.50000,679.87500,681.57143,1124.33333,1196.11111,1138.90000
7.46483,672.11111,907.88889,798.10000,559.25000,678.37500,685.00000,1123.33333,1195.22222,1138.90000
7.47676,676.00000,908.11111,797.30000,561.37500,676.50000,687.85714,1123.33333,1194.33333,1139.00000
7.48868,679.00000,908.33333,796.50000,562.87500,674.75000,691.00000,1124.22222,1193.00000,1139.20000
7.50061,681.33333,907.77778,795.50000,563.50000,673.25000,693.14286,1126.00000,1191.22222,1139.40000
7.51253,682.22222,906.66667,794.60000,563.12500,671.87500,695.71429,1128.66667,1189.22222,1139.60000
7.52445,682.11111,905.00000,793.30000,562.62500,671.12500,697.57143,1132.33333,1187.44444,1139.50000
7.53638,680.55556,902.88889,791.50000,561.00000,670.75000,698.85714,1136.44444,1185.44444,1139.60000
7.54830,678.55556,900.00000,789.80000,559.50000,671.00000,699.28571,1141.44444,1184.11111,1139.70000
7.56023,676.00000,896.66667,787.70000,557.37500,671.87500,699.28571,1146.55556,1182.66667,1139.80000
7.57215,673.55556,892.88889,786.20000,555.75000,672.75000,698.28571,1151.77778,1181.77778,1140.40000
7.58407,671.33333,888.44444,784.70000,554.00000,674.00000,696.57143,1156.66667,1181.66667,1141.20000
7.59600,669.55556,883.77778,784.10000,552.50000,674.87500,694.28571,1160.66667,1181.77778,1142.30000
7.60792,668.77778,879.00000,784.30000,551.37500,675.62500,692.14286,1163.77778,1182.33333,1144.10000
7.61985,669.00000,874.33333,785.80000,550.37500,675.75000,689.71429,1165.22222,1182.88889,1146.80000
7.63177,670.11111,870.00000,788.00000,549.12500,675.25000,687.85714,1165.00000,1183.33333,1149.50000
7.64369,671.88889,866.00000,791.40000,548.12500,674.37500,687.00000,1163.66667,1183.66667,1152.90000
7.65562,674.22222,862.33333,795.30000,546.75000,672.50000,686.85714,1160.88889,1183.44444,1156.70000
7.66754,677.00000,859.66667,799.70000,545.87500,670.25000,687.85714,1156.77778,1183.00000,1160.20000
7.67946,679.66667,857.88889,804.30000,544.50000,667.25000,690.28571,1152.33333,1182.00000,1163.50000
7.69139,682.55556,857.11111,809.20000,543.50000,664.12500,693.14286,1147.66667,1180.66667,1166.10000
7.70331,684.44444,857.33333,813.40000,542.50000,661.12500,697.28571,1142.88889,1179.00000,1168.10000
7.71524,686.00000,858.77778,817.50000,541.75000,658.00000,701.28571,1138.33333,1177.55556,1168.70000
7.72716,686.11111,861.66667,821.20000,541.37500,655.62500,705.57143,1134.33333,1175.88889,1168.50000
7.73908,685.33333,865.44444,824.30000,541.37500,653.25000,709.28571,1130.88889,1174.55556,1166.90000
7.75101,683.77778,869.66667,826.80000,541.37500,652.00000,712.28571,1127.44444,1173.33333,1164.60000
7.76293,681.00000,874.77778,828.60000,541.87500,651.37500,714.85714,1124.77778,1172.33333,1161.60000
7.77486,677.33333,879.66667,829.70000,542.12500,651.37500,716.42857,1121.88889,1170.88889,1158.30000
7.78678,672.88889,884.44444,830.20000,542.25000,652.25000,717.28571,1119.66667,1170.00000,1154.80000
7.79870,668.33333,888.44444,830.30000,542.00000,653.87500,717.14286,1117.66667,1168.55556,1151.60000
7.81063,663.66667,891.22222,829.90000,541.50000,655.87500,716.57143,1115.77778,1166.77778,1148.60000
7.82255,659.11111,893.00000,829.20000,541.00000,658.62500,715.14286,1114.22222,1164.88889,1146.40000
7.83448,655.11111,893.66667,828.10000,540.62500,661.62500,714.00000,1112.77778,1162.66667,1144.50000
7.84640,651.33333,893.44444,826.90000,540.00000,664.75000,712.42857,1111.22222,1160.00000,1142.80000
7.85832,649.00000,892.11111,825.80000,539.25000,668.00000,711.42857,1109.88889,1157.33333,1141.30000
7.87025,647.22222,890.44444,824.90000,538.87500,670.87500,710.57143,1108.22222,1154.55556,1140.10000
7.88217,646.44444,888.11111,824.30000,539.00000,673.62500,709.85714,1106.22222,1151.77778,1138.90000
7.89409,646.22222,885.88889,824.40000,539.50000,676.37500,709.71429,1104.11111,1149.44444,1137.30000
7.90602,646.33333,884.00000,825.00000,540.50000,678.75000,709.71429,1101.88889,1147.55556,1135.90000
7.91794,646.55556,882.22222,825.90000,542.37500,680.62500,709.57143,1099.55556,1145.88889,1134.40000
7.92987,647.00000,881.22222,827.60000,544.87500,682.12500,709.71429,1097.44444,1145.11111,1132.90000
7.94179,647.00000,880.33333,829.20000,548.37500,683.25000,709.42857,1095.77778,1144.88889,1130.90000
7.95371,646.44444,880.33333,830.80000,552.25000,683.87500,708.71429,1094.33333,1145.22222,1128.70000
7.96564,645.88889,880.77778,832.30000,556.50000,684.00000,707.14286,1093.11111,1146.11111,1126.60000
7.97756,644.88889,881.66667,832.90000,561.00000,684.12500,705.57143,1092.44444,1147.44444,1124.20000
7.98949,643.77778,882.66667,832.90000,565.25000,684.12500,703.57143,1092.22222,1149.11111,1121.80000
8.00141,642.77778,883.88889,832.30000,569.12500,684.50000,701.00000,1091.77778,1151.00000,1119.80000
8.01333,641.88889,885.44444,830.60000,572.25000,685.12500,698.57143,1091.77778,1152.77778,1117.90000
8.02526,641.22222,886.88889,828.50000,574.37500,685.87500,695.71429,1091.66667,1154.33333,1116.90000
8.03718,641.00000,888.11111,825.30000,575.62500,687.12500,693.85714,1091.88889,1155.55556,1116.10000
8.04911,641.00000,889.33333,821.70000,575.50000,688.62500,692.00000,1092.22222,1156.77778,1115.90000
8.06103,641.22222,890.00000,817.50000,574.12500,689.87500,690.71429,1092.44444,1156.66667,1116.50000
8.07295,641.44444,890.22222,813.50000,571.87500,691.37500,689.85714,1093.00000,1156.55556,1117.40000
8.08488,641.66667,890.33333,809.40000,569.25000,692.12500,689.71429,1093.66667,1155.77778,1119.40000
8.09680,641.66667,889.66667,805.50000,565.87500,692.37500,689.71429,1094.22222,1154.88889,1121.50000
8.10873,641.11111,888.33333,801.80000,562.37500,691.87500,690.14286,1095.00000,1153.77778,1124.20000
8.12065,640.11111,886.88889,799.00000,559.00000,690.00000,690.57143,1095.33333,1152.88889,1127.50000
8.13257,639.00000,885.00000,796.70000,555.75000,687.12500,690.71429,1095.77778,1152.22222,1131.10000
8.14450,638.22222,883.11111,795.60000,553.25000,683.50000,690.85714,1095.77778,1152.33333,1134.80000
8.15642,637.22222,881.22222,794.80000,550.87500,679.25000,690.71429,1095.55556,1152.44444,1138.70000
8.16834,636.88889,879.66667,794.80000,549.00000,674.50000,689.71429,1095.11111,1153.11111,1142.20000
8.18027,637.11111,878.22222,795.60000,547.62500,669.37500,688.42857,1094.44444,1154.11111,1145.70000
8.19219,637.88889,877.22222,796.60000,547.12500,664.87500,686.57143,1093.66667,1155.22222,1148.30000
8.20412,639.11111,876.88889,798.00000,546.62500,661.12500,684.71429,1092.22222,1156.33333,1150.40000
8.21604,640.88889,876.55556,799.60000,546.12500,657.50000,682.71429,1090.66667,1157.44444,1151.40000
8.22796,642.88889,876.77778,801.10000,546.25000,654.87500,681.57143,1088.88889,1158.55556,1152.00000
8.23989,644.33333,877.11111,802.00000,546.37500,653.37500,680.42857,1086.33333,1159.55556,1152.20000
8.25181,645.11111,877.77778,803.00000,547.00000,652.37500,679.85714,1083.77778,1160.33333,1152.20000
8.26374,645.33333,878.44444,803.10000,547.25000,652.00000,680.28571,1080.44444,1161.22222,1152.00000
8.27566,644.44444,879.00000,803.00000,547.62500,651.87500,681.28571,1076.88889,1161.66667,1152.00000
8.28758,643.00000,879.66667,802.00000,548.12500,651.62500,682.42857,1073.11111,1162.22222,1152.20000
8.29951,641.33333,880.55556,800.60000,548.62500,651.12500,684.28571,1069.66667,1162.22222,1152.20000
8.31143,639.55556,881.55556,798.50000,548.62500,650.12500,686.00000,1066.33333,1162.00000,1152.30000
8.32336,637.88889,882.66667,795.80000,548.75000,648.62500,687.42857,1063.66667,1161.66667,1152.50000
8.33528,637.11111,884.33333,792.90000,548.12500,646.37500,688.57143,1061.88889,1161.22222,1152.40000
8.34720,637.00000,885.66667,789.60000,547.75000,643.25000,689.42857,1060.55556,1160.44444,1151.50000
8.35913,638.00000,887.11111,786.30000,546.62500,639.75000,690.14286,1060.00000,1159.55556,1149.80000
8.37105,639.77778,888.44444,783.00000,545.50000,636.25000,690.28571,1059.88889,1158.88889,1147.50000
8.38297,642.22222,889.00000,780.10000,544.00000,632.87500,690.42857,1060.33333,1158.22222,1144.30000
8.39490,645.22222,889.22222,777.20000,542.50000,629.75000,690.71429,1061.33333,1158.00000,1140.00000
8.40682,648.33333,888.77778,774.70000,541.25000,627.87500,691.14286,1062.22222,1158.44444,1135.20000
8.41875,651.33333,887.55556,772.50000,540.12500,627.00000,692.00000,1063.44444,1159.11111,1129.90000
8.43067,653.66667,885.66667,770.50000,539.12500,627.12500,693.28571,1064.88889,1160.33333,1124.60000
8.44259,655.55556,883.22222,769.00000,538.75000,628.87500,694.85714,1066.11111,1162.11111,1119.60000
8.45452,656.33333,880.22222,767.80000,538.75000,631.50000,696.71429,1067.55556,1164.66667,1115.30000
8.46644,656.44444,877.11111,767.30000,539.25000,634.87500,698.42857,1068.77778,1167.66667,1111.90000
8.47837,655.77778,873.77778,766.90000,540.12500,639.00000,699.85714,1070.11111,1170.88889,1109.40000
8.49029,654.11111,870.22222,767.20000,541.62500,643.12500,700.14286,1071.11111,1174.00000,1108.00000
8.50221,651.88889,867.11111,768.00000,543.25000,647.00000,700.28571,1072.44444,1176.88889,1107.60000
8.51414,649.55556,863.66667,768.60000,544.62500,650.37500,699.28571,1073.55556,1179.33333,1108.00000
8.52606,647.00000,860.44444,769.80000,546.37500,653.25000,697.57143,1075.22222,1181.33333,1108.40000
8.53799,644.44444,857.00000,770.80000,548.37500,655.25000,695.28571,1077.11111,1182.33333,1109.40000
8.54991,642.44444,853.88889,771.70000,549.75000,656.12500,692.42857,1079.33333,1182.22222,1109.90000
8.56183,640.44444,850.44444,772.40000,551.50000,656.25000,690.14286,1081.88889,1181.11111,1110.00000
