2.46872,0.35729,0.32825,0.33627,0.36161,0.35164,0.39624,0.36838,0.37236,0.35657,0.35429,0.33511,0.33043,0.32817,0.33421,0.33339
2.48064,0.35716,0.32840,0.33659,0.36190,0.35147,0.39600,0.36801,0.37230,0.35623,0.35460,0.33508,0.33011,0.32822,0.33432,0.33353
2.49257,0.35703,0.32878,0.33707,0.36240,0.35134,0.39544,0.36771,0.37217,0.35572,0.35541,0.33473,0.32963,0.32829,0.33479,0.33333
2.50449,0.35693,0.32924,0.33760,0.36296,0.35121,0.39463,0.36711,0.37217,0.35483,0.35643,0.33462,0.32898,0.32857,0.33523,0.33326
2.51642,0.35683,0.32975,0.33845,0.36354,0.35121,0.39381,0.36666,0.37200,0.35388,0.35771,0.33442,0.32804,0.32880,0.33572,0.33332
2.52834,0.35690,0.33045,0.33924,0.36418,0.35136,0.39277,0.36651,0.37191,0.35266,0.35926,0.33406,0.32750,0.32928,0.33654,0.33328
2.54026,0.35682,0.33098,0.34004,0.36481,0.35180,0.39161,0.36650,0.37169,0.35133,0.36084,0.33343,0.32696,0.32975,0.33729,0.33322
2.55219,0.35710,0.33143,0.34048,0.36538,0.35243,0.39063,0.36685,0.37167,0.34994,0.36254,0.33293,0.32682,0.33039,0.33793,0.33310
2.56411,0.35743,0.33169,0.34073,0.36569,0.35328,0.38965,0.36743,0.37151,0.34869,0.36388,0.33239,0.32720,0.33118,0.33871,0.33306
2.57604,0.35804,0.33173,0.34041,0.36606,0.35413,0.38868,0.36834,0.37130,0.34721,0.36516,0.33177,0.32784,0.33209,0.33923,0.33273
2.58796,0.35858,0.33179,0.33978,0.36615,0.35514,0.38793,0.36933,0.37119,0.34543,0.36611,0.33125,0.32908,0.33317,0.33946,0.33231
2.59988,0.35941,0.33158,0.33876,0.36642,0.35600,0.38707,0.37044,0.37110,0.34370,0.36676,0.33064,0.33067,0.33459,0.33974,0.33207
2.61181,0.36035,0.33130,0.33739,0.36641,0.35668,0.38649,0.37177,0.37091,0.34194,0.36736,0.33016,0.33255,0.33591,0.33997,0.33165
2.62373,0.36119,0.33106,0.33575,0.36635,0.35710,0.38600,0.37265,0.37068,0.34025,0.36776,0.32971,0.33466,0.33716,0.34004,0.33115
2.63565,0.36205,0.33096,0.33408,0.36607,0.35727,0.38554,0.37357,0.37021,0.33849,0.36834,0.32913,0.33639,0.33835,0.34008,0.33101
2.64758,0.36251,0.33082,0.33236,0.36579,0.35718,0.38511,0.37426,0.36968,0.33700,0.36897,0.32862,0.33799,0.33939,0.34004,0.33074
2.65950,0.36270,0.33084,0.33080,0.36534,0.35673,0.38473,0.37473,0.36898,0.33603,0.36981,0.32807,0.33915,0.34016,0.34030,0.33079
2.67143,0.36260,0.33099,0.32955,0.36476,0.35628,0.38433,0.37500,0.36829,0.33527,0.37087,0.32743,0.33955,0.34074,0.34065,0.33065
2.68335,0.36193,0.33142,0.32832,0.36406,0.35560,0.38403,0.37528,0.36752,0.33500,0.37202,0.32666,0.33963,0.34091,0.34074,0.33066
2.69527,0.36102,0.33192,0.32764,0.36343,0.35480,0.38378,0.37530,0.36681,0.33527,0.37341,0.32581,0.33898,0.34068,0.34116,0.33053
2.70720,0.35972,0.33250,0.32738,0.36283,0.35399,0.38361,0.37507,0.36641,0.33584,0.37502,0.32498,0.33772,0.34018,0.34181,0.33030
2.71912,0.35841,0.33313,0.32723,0.36211,0.35328,0.38334,0.37509,0.36600,0.33672,0.37622,0.32390,0.33590,0.33945,0.34211,0.32992
2.73105,0.35720,0.33366,0.32754,0.36167,0.35267,0.38343,0.37490,0.36588,0.33768,0.37740,0.32288,0.33362,0.33854,0.34204,0.32930
2.74297,0.35614,0.33411,0.32814,0.36129,0.35205,0.38351,0.37483,0.36597,0.33871,0.37828,0.32204,0.33094,0.33760,0.34184,0.32851
2.75489,0.35545,0.33442,0.32892,0.36110,0.35158,0.38382,0.37447,0.36630,0.33977,0.37853,0.32106,0.32826,0.33679,0.34130,0.32780
2.76682,0.35502,0.33456,0.32987,0.36106,0.35128,0.38425,0.37428,0.36672,0.34043,0.37844,0.32008,0.32533,0.33597,0.34034,0.32717
2.77874,0.35499,0.33471,0.33102,0.36108,0.35107,0.38462,0.37409,0.36732,0.34117,0.37801,0.31947,0.32270,0.33547,0.33900,0.32662
2.79067,0.35522,0.33454,0.33205,0.36126,0.35110,0.38516,0.37370,0.36789,0.34130,0.37685,0.31897,0.32045,0.33511,0.33722,0.32616
2.80259,0.35546,0.33447,0.33302,0.36148,0.35114,0.38551,0.37353,0.36841,0.34123,0.37550,0.31867,0.31874,0.33515,0.33513,0.32587
2.81451,0.35580,0.33426,0.33386,0.36151,0.35143,0.38581,0.37335,0.36879,0.34107,0.37373,0.31891,0.31749,0.33519,0.33293,0.32588
2.82644,0.35604,0.33403,0.33450,0.36159,0.35171,0.38570,0.37332,0.36901,0.34080,0.37188,0.31948,0.31699,0.33522,0.33083,0.32573
2.83836,0.35599,0.33387,0.33475,0.36171,0.35207,0.38542,0.37359,0.36891,0.34064,0.37020,0.32033,0.31716,0.33531,0.32862,0.32601
2.85028,0.35590,0.33356,0.33460,0.36179,0.35254,0.38484,0.37373,0.36862,0.34054,0.36871,0.32126,0.31814,0.33539,0.32652,0.32602
2.86221,0.35544,0.33332,0.33434,0.36183,0.35310,0.38399,0.37409,0.36822,0.34071,0.36748,0.32255,0.31926,0.33505,0.32471,0.32600
2.87413,0.35513,0.33308,0.33382,0.36215,0.35387,0.38297,0.37452,0.36767,0.34135,0.36662,0.32380,0.32100,0.33462,0.32313,0.32590
