2.46872,0.00118,0.00080,0.00141,-0.00793,-0.00529,0.01394,-0.00079,0.00282,0.00509,-0.01598,-0.00204,0.00281,-0.00196,0.00168,-0.00381
2.48064,0.00106,0.00095,0.00174,-0.00764,-0.00546,0.01370,-0.00116,0.00276,0.00476,-0.01567,-0.00207,0.00249,-0.00191,0.00179,-0.00366
2.49257,0.00093,0.00133,0.00221,-0.00714,-0.00559,0.01314,-0.00147,0.00263,0.00425,-0.01486,-0.00242,0.00201,-0.00184,0.00225,-0.00387
2.50449,0.00083,0.00180,0.00274,-0.00658,-0.00572,0.01233,-0.00206,0.00263,0.00336,-0.01384,-0.00253,0.00136,-0.00156,0.00270,-0.00393
2.51642,0.00072,0.00231,0.00359,-0.00600,-0.00572,0.01151,-0.00252,0.00246,0.00240,-0.01256,-0.00273,0.00042,-0.00133,0.00318,-0.00388
2.52834,0.00079,0.00300,0.00439,-0.00536,-0.00557,0.01047,-0.00266,0.00237,0.00118,-0.01100,-0.00309,-0.00012,-0.00085,0.00400,-0.00391
2.54026,0.00071,0.00353,0.00518,-0.00473,-0.00513,0.00932,-0.00268,0.00215,-0.00015,-0.00943,-0.00372,-0.00066,-0.00038,0.00476,-0.00398
2.55219,0.00100,0.00399,0.00562,-0.00417,-0.00450,0.00833,-0.00233,0.00213,-0.00154,-0.00773,-0.00422,-0.00080,0.00026,0.00540,-0.00409
2.56411,0.00132,0.00424,0.00588,-0.00386,-0.00365,0.00735,-0.00174,0.00197,-0.00279,-0.00639,-0.00476,-0.00042,0.00105,0.00617,-0.00414
2.57604,0.00194,0.00429,0.00555,-0.00348,-0.00280,0.00638,-0.00083,0.00176,-0.00427,-0.00510,-0.00538,0.00023,0.00196,0.00670,-0.00446
2.58796,0.00247,0.00435,0.00492,-0.00339,-0.00179,0.00563,0.00016,0.00165,-0.00604,-0.00415,-0.00590,0.00146,0.00304,0.00693,-0.00488
2.59988,0.00330,0.00414,0.00390,-0.00313,-0.00093,0.00477,0.00127,0.00156,-0.00777,-0.00351,-0.00651,0.00305,0.00446,0.00721,-0.00513
2.61181,0.00424,0.00385,0.00253,-0.00313,-0.00024,0.00419,0.00260,0.00137,-0.00953,-0.00291,-0.00699,0.00493,0.00578,0.00744,-0.00555
2.62373,0.00509,0.00362,0.00089,-0.00320,0.00017,0.00370,0.00348,0.00114,-0.01123,-0.00251,-0.00744,0.00704,0.00703,0.00751,-0.00605
2.63565,0.00595,0.00351,-0.00077,-0.00347,0.00034,0.00324,0.00439,0.00067,-0.01299,-0.00193,-0.00802,0.00877,0.00823,0.00754,-0.00619
2.64758,0.00640,0.00337,-0.00249,-0.00375,0.00025,0.00282,0.00509,0.00014,-0.01448,-0.00130,-0.00853,0.01038,0.00926,0.00750,-0.00646
2.65950,0.00659,0.00340,-0.00406,-0.00420,-0.00020,0.00243,0.00555,-0.00056,-0.01544,-0.00046,-0.00908,0.01153,0.01004,0.00776,-0.00640
2.67143,0.00649,0.00354,-0.00531,-0.00479,-0.00065,0.00203,0.00583,-0.00125,-0.01620,0.00060,-0.00972,0.01193,0.01061,0.00811,-0.00655
2.68335,0.00582,0.00398,-0.00654,-0.00548,-0.00133,0.00173,0.00610,-0.00202,-0.01647,0.00175,-0.01049,0.01201,0.01078,0.00821,-0.00653
2.69527,0.00491,0.00448,-0.00722,-0.00612,-0.00213,0.00148,0.00613,-0.00273,-0.01620,0.00314,-0.01134,0.01136,0.01055,0.00862,-0.00667
2.70720,0.00361,0.00505,-0.00748,-0.00672,-0.00294,0.00131,0.00590,-0.00313,-0.01564,0.00475,-0.01217,0.01011,0.01006,0.00927,-0.00690
2.71912,0.00230,0.00569,-0.00763,-0.00743,-0.00365,0.00104,0.00591,-0.00354,-0.01475,0.00596,-0.01325,0.00828,0.00933,0.00958,-0.00728
2.73105,0.00109,0.00621,-0.00732,-0.00788,-0.00426,0.00113,0.00573,-0.00366,-0.01379,0.00714,-0.01427,0.00600,0.00841,0.00951,-0.00790
2.74297,0.00003,0.00667,-0.00672,-0.00825,-0.00488,0.00121,0.00566,-0.00357,-0.01276,0.00801,-0.01511,0.00332,0.00747,0.00931,-0.00869
2.75489,-0.00065,0.00697,-0.00594,-0.00844,-0.00535,0.00152,0.00530,-0.00324,-0.01170,0.00826,-0.01609,0.00064,0.00666,0.00877,-0.00940
2.76682,-0.00109,0.00712,-0.00499,-0.00848,-0.00565,0.00195,0.00510,-0.00282,-0.01104,0.00818,-0.01707,-0.00229,0.00585,0.00780,-0.01003
2.77874,-0.00111,0.00726,-0.00384,-0.00846,-0.00586,0.00232,0.00492,-0.00222,-0.01031,0.00774,-0.01768,-0.00492,0.00534,0.00647,-0.01058
2.79067,-0.00089,0.00709,-0.00281,-0.00828,-0.00583,0.00286,0.00453,-0.00165,-0.01017,0.00658,-0.01818,-0.00717,0.00498,0.00469,-0.01104
2.80259,-0.00064,0.00702,-0.00183,-0.00806,-0.00578,0.00321,0.00435,-0.00113,-0.01024,0.00523,-0.01848,-0.00888,0.00502,0.00259,-0.01133
2.81451,-0.00031,0.00681,-0.00100,-0.00804,-0.00550,0.00351,0.00417,-0.00075,-0.01041,0.00346,-0.01824,-0.01013,0.00506,0.00040,-0.01132
2.82644,-0.00007,0.00658,-0.00036,-0.00795,-0.00522,0.00340,0.00414,-0.00053,-0.01067,0.00161,-0.01767,-0.01063,0.00509,-0.00170,-0.01147
2.83836,-0.00011,0.00642,-0.00010,-0.00783,-0.00486,0.00312,0.00441,-0.00063,-0.01083,-0.00007,-0.01682,-0.01046,0.00518,-0.00392,-0.01119
