2.46872,0.39936,0.41567,0.42716,0.40231,0.39970,0.38909,0.38297,0.36564,0.34977,0.37649,0.37632,0.38790,0.40137,0.38962,0.41635
2.48064,0.39917,0.41544,0.42681,0.40226,0.40015,0.38901,0.38294,0.36533,0.35011,0.37685,0.37641,0.38804,0.40134,0.38941,0.41609
2.49257,0.39857,0.41524,0.42606,0.40208,0.40088,0.38886,0.38280,0.36471,0.35076,0.37754,0.37628,0.38815,0.40133,0.38880,0.41541
2.50449,0.39785,0.41500,0.42497,0.40175,0.40191,0.38888,0.38269,0.36381,0.35171,0.37862,0.37637,0.38833,0.40134,0.38790,0.41464
2.51642,0.39705,0.41464,0.42366,0.40140,0.40337,0.38898,0.38283,0.36300,0.35295,0.37979,0.37652,0.38867,0.40141,0.38700,0.41361
2.52834,0.39615,0.41422,0.42209,0.40090,0.40504,0.38922,0.38288,0.36200,0.35428,0.38107,0.37666,0.38892,0.40134,0.38567,0.41246
2.54026,0.39511,0.41389,0.42032,0.40028,0.40684,0.38982,0.38320,0.36123,0.35595,0.38235,0.37706,0.38925,0.40140,0.38437,0.41123
2.55219,0.39432,0.41351,0.41854,0.39946,0.40882,0.39065,0.38371,0.36053,0.35756,0.38347,0.37733,0.38945,0.40150,0.38274,0.41009
2.56411,0.39331,0.41288,0.41672,0.39879,0.41039,0.39171,0.38430,0.36001,0.35939,0.38426,0.37774,0.38964,0.40167,0.38127,0.40901
2.57604,0.39263,0.41204,0.41497,0.39814,0.41184,0.39313,0.38499,0.35964,0.36113,0.38473,0.37819,0.38964,0.40177,0.37969,0.40811
2.58796,0.39197,0.41089,0.41357,0.39752,0.41277,0.39425,0.38578,0.35950,0.36301,0.38478,0.37866,0.38945,0.40198,0.37837,0.40758
2.59988,0.39150,0.40961,0.41225,0.39713,0.41337,0.39560,0.38657,0.35956,0.36492,0.38457,0.37916,0.38915,0.40245,0.37708,0.40733
2.61181,0.39117,0.40803,0.41146,0.39707,0.41330,0.39671,0.38746,0.35959,0.36672,0.38405,0.37957,0.38877,0.40292,0.37599,0.40756
