2.46872,-0.42326
2.47697,-0.42311
2.48523,-0.42313
2.49348,-0.42318
2.50174,-0.42342
2.50999,-0.42338
2.51825,-0.42374
2.52650,-0.42387
2.53475,-0.42380
2.54301,-0.42413
2.55126,-0.42406
2.55952,-0.42373
2.56777,-0.42309
2.57602,-0.42213
2.58428,-0.42090
2.59253,-0.41944
2.60079,-0.41768
2.60904,-0.41567
2.61730,-0.41357
2.62555,-0.41113
2.63380,-0.40900
2.64206,-0.40680
2.65031,-0.40467
2.65857,-0.40332
2.66682,-0.40257
2.67508,-0.40226
2.68333,-0.40304
2.69158,-0.40420
2.69984,-0.40620
2.70809,-0.40859
2.71635,-0.41162
2.72460,-0.41513
2.73285,-0.41850
2.74111,-0.42156
2.74936,-0.42449
2.75762,-0.42693
2.76587,-0.42862
2.77413,-0.42962
2.78238,-0.42992
2.79063,-0.42913
2.79889,-0.42774
2.80714,-0.42656
2.81540,-0.42473
2.82365,-0.42268
2.83191,-0.42069
2.84016,-0.41852
2.84841,-0.41626
2.85667,-0.41374
2.86492,-0.41056
2.87318,-0.40687
2.88143,-0.40334
2.88969,-0.39915
2.89794,-0.39478
2.90619,-0.39038
2.91445,-0.38677
2.92270,-0.38363
2.93096,-0.38163
2.93921,-0.38063
2.94746,-0.38062
2.95572,-0.38154
2.96397,-0.38296
2.97223,-0.38482
2.98048,-0.38674
2.98874,-0.38822
2.99699,-0.38936
3.00524,-0.38964
3.01350,-0.38926
3.02175,-0.38882
3.03001,-0.38763
3.03826,-0.38592
3.04652,-0.38460
3.05477,-0.38275
3.06302,-0.38099
3.07128,-0.37882
3.07953,-0.37693
3.08779,-0.37434
3.09604,-0.37151
3.10429,-0.36777
3.11255,-0.36350
3.12080,-0.35828
3.12906,-0.35235
3.13731,-0.34532
3.14557,-0.33732
3.15382,-0.32802
3.16207,-0.31741
3.17033,-0.30581
3.17858,-0.29399
3.18684,-0.28086
3.19509,-0.26731
3.20335,-0.25395
3.21160,-0.24021
3.21985,-0.22628
3.22811,-0.21149
3.23636,-0.19716
3.24462,-0.18189
3.25287,-0.16653
3.26112,-0.14948
3.26938,-0.13205
3.27763,-0.11413
3.28589,-0.09540
3.29414,-0.07633
3.30240,-0.05749
3.31065,-0.03953
3.31890,-0.02221
3.32716,-0.00619
3.33541,0.00955
3.34367,0.02484
3.35192,0.03872
3.36018,0.05310
3.36843,0.06725
3.37668,0.08217
3.38494,0.09709
3.39319,0.11323
3.40145,0.13004
3.40970,0.14814
3.41796,0.16674
3.42621,0.18617
3.43446,0.20638
3.44272,0.22646
3.45097,0.24657
3.45923,0.26652
3.46748,0.28591
3.47573,0.30607
3.48399,0.32530
3.49224,0.34427
3.50050,0.36308
3.50875,0.38098
3.51701,0.39797
3.52526,0.41462
3.53351,0.43180
3.54177,0.44715
3.55002,0.46240
3.55828,0.47689
3.56653,0.49092
3.57479,0.50458
3.58304,0.51816
3.59129,0.53150
3.59955,0.54502
3.60780,0.55786
3.61606,0.57115
3.62431,0.58271
3.63256,0.59424
3.64082,0.60330
3.64907,0.61056
3.65733,0.61619
3.66558,0.61884
3.67384,0.61815
3.68209,0.61573
3.69034,0.61114
3.69860,0.60455
3.70685,0.59673
3.71511,0.58913
3.72336,0.58128
3.73162,0.57439
3.73987,0.56929
3.74812,0.56568
3.75638,0.56490
3.76463,0.56614
3.77289,0.56994
3.78114,0.57608
3.78939,0.58403
3.79765,0.59418
3.80590,0.60405
3.81416,0.61541
3.82241,0.62634
3.83067,0.63666
3.83892,0.64561
3.84717,0.65260
3.85543,0.65637
3.86368,0.65774
3.87194,0.65696
3.88019,0.65206
3.88845,0.64447
3.89670,0.63453
3.90495,0.62340
3.91321,0.61250
3.92146,0.60067
3.92972,0.59092
3.93797,0.58181
3.94623,0.57589
3.95448,0.57199
3.96273,0.57083
3.97099,0.57216
3.97924,0.57610
3.98750,0.58166
3.99575,0.58924
4.00400,0.59666
4.01226,0.60471
4.02051,0.61162
4.02877,0.61817
4.03702,0.62392
4.04528,0.62815
4.05353,0.63096
4.06178,0.63147
4.07004,0.63209
