"","green","red","GoR","dGoR"
"64",230.082352941176,141.243137254902,0.613880792895979,-0.0113228830474477
"65",225.729411764706,146.513725490196,0.649067945310193,0.0238642693667657
"66",214.937254901961,142.396078431373,0.662500684194202,0.0372970082507748
"67",239.694117647059,146.572549019608,0.611498314845718,-0.0137053610977086
"68",227.937254901961,153.364705882353,0.67283738214851,0.0476337062050831
"69",227.890196078431,144.192156862745,0.632726459251101,0.00752278330767442
"70",229.266666666667,144.807843137255,0.631613157039495,0.00640948109606809
"71",231.498039215686,144.705882352941,0.625084699823824,-0.000118976119602543
"72",234.286274509804,136.858823529412,0.584152118239794,-0.0410515577036332
"73",221.749019607843,143.254901960784,0.646022707176458,0.0208190312330311
"74",231.513725490196,153.580392156863,0.66337488989769,0.0381712139542627
"75",228.133333333333,139.435294117647,0.611200880118266,-0.0140027958251611
"76",232.4,138.709803921569,0.59685802031656,-0.0283456556268665
"77",226.737254901961,154.960784313725,0.683437683766301,0.0582340078228741
"78",219.796078431373,142.086274509804,0.646445903511276,0.0212422275678491
"79",223.258823529412,143.623529411765,0.643305053485799,0.0181013775423716
"80",230.066666666667,136.458823529412,0.593127311776638,-0.0320763641667893
"81",229.96862745098,151.176470588235,0.657378670577402,0.032174994633975
"82",227.447058823529,147.643137254902,0.649131881584165,0.0239282056407384
"83",228.607843137255,147.839215686275,0.646693541470109,0.021489865526682
"84",231.63137254902,144.870588235294,0.625435953001727,0.000232277058299979
"85",219.549019607843,139.529411764706,0.63552737340359,0.0103236974601633
"86",222.023529411765,146.486274509804,0.659778154585276,0.0345744786418494
"87",224.890196078431,155.960784313725,0.6934974802518,0.0682938043083735
"88",225.898039215686,156.529411764706,0.69292063051177,0.067716954568343
"89",234.854901960784,152.117647058824,0.647709056906225,0.0225053809627981
"90",223.403921568627,156.317647058824,0.699708608341525,0.0745049323980981
"91",223.23137254902,159.752941176471,0.715638395053053,0.0904347191096263
"92",229.886274509804,169.18431372549,0.735947868511284,0.110744192567857
"93",220.078431372549,159.756862745098,0.725908766928011,0.100705090984584
"94",219.129411764706,175.341176470588,0.800171802856222,0.174968126912796
"95",236.4,168.094117647059,0.711058027271822,0.0858543513283955
"96",216.670588235294,170.074509803922,0.784945068867532,0.159741392924105
"97",219.180392156863,163.16862745098,0.744449016836342,0.119245340892915
"98",228.443137254902,180.352941176471,0.789487236708839,0.164283560765412
"99",230.192156862745,181.258823529412,0.787423976558374,0.162220300614947
"100",225.63137254902,187.376470588235,0.830453976640712,0.205250300697285
"101",211.588235294118,184.729411764706,0.873060884070058,0.247857208126631
"102",227.109803921569,187.101960784314,0.823839207086492,0.198635531143065
"103",220.992156862745,169.952941176471,0.769045126257697,0.14384145031427
"104",230.61568627451,197.129411764706,0.854796197731563,0.229592521788136
"105",220.113725490196,185.850980392157,0.844340715138342,0.219137039194915
"106",231.956862745098,188.709803921569,0.813555596882449,0.188351920939022
"107",219.686274509804,191.396078431373,0.871224562656194,0.246020886712767
"108",219.541176470588,189.305882352941,0.86227962059911,0.237075944655683
"109",221.756862745098,190.854901960784,0.860649359835892,0.235445683892465
"110",235.435294117647,201.125490196078,0.854270770870811,0.229067094927384
"111",220.58431372549,198.788235294118,0.901189354477413,0.275985678533986
"112",217.407843137255,204.874509803922,0.942351052508162,0.317147376564735
"113",216.572549019608,200.878431372549,0.927534132473835,0.302330456530408
"114",219.905882352941,205.937254901961,0.936479064127256,0.311275388183829
"115",222.733333333333,201.262745098039,0.903604063594908,0.278400387651481
"116",235.313725490196,210.486274509804,0.894492125656195,0.269288449712768
"117",221.513725490196,200.666666666667,0.90588818468293,0.280684508739503
"118",216.964705882353,208.772549019608,0.962241983877381,0.337038307933954
"119",227.835294117647,210.258823529412,0.922854487245688,0.297650811302261
"120",224.047058823529,224.058823529412,1.0000525099769,0.374848834033469
"121",219.274509803922,202.917647058824,0.925404632030761,0.300200956087334
"122",220.203921568627,214.717647058824,0.975085482262431,0.349881806319004
"123",221.070588235294,214.952941176471,0.972327177904316,0.347123501960889
"124",225.062745098039,210.003921568627,0.933090554268091,0.307886878324664
"125",223.145098039216,228.980392156863,1.02615022319075,0.400946547247322
"126",223.058823529412,216.772549019608,0.971817862165963,0.346614186222536
"127",218.545098039216,227.607843137255,1.041468535233,0.416264859289576
"128",221.380392156863,221.670588235294,1.00131084815418,0.376107172210757
"129",214.764705882353,216.988235294118,1.01035332785538,0.385149651911955
"130",228.043137254902,236.38431372549,1.03657718697873,0.411373511035301
"131",226.427450980392,221.435294117647,0.977952510434888,0.352748834491461
"132",219.003921568627,224.874509803922,1.02680585896931,0.401602183025882
"133",215.627450980392,221.070588235294,1.02524324815859,0.400039572215162
"134",222.027450980392,230.419607843137,1.03779783457265,0.412594158629228
"135",232.039215686275,241.180392156863,1.03939496366402,0.414191287720592
"136",231.117647058824,235.674509803922,1.01971663697294,0.394512961029509
"137",225.729411764706,226,1.00119872830562,0.375995052362197
"138",209.325490196078,228.901960784314,1.09352167559669,0.468317999653261
"139",220.333333333333,241.239215686275,1.09488297588324,0.469679299939816
"140",217.341176470588,241.509803921569,1.11120132799249,0.485997652049067
"141",225.713725490196,228.647058823529,1.0129958128464,0.387792136902969
"142",216.352941176471,237.254901960784,1.09661047670836,0.471406800764929
"143",219.494117647059,247.925490196078,1.12953136445659,0.504327688513167
"144",225.337254901961,232.258823529412,1.03071648596439,0.405512810020966
"145",213.717647058824,242.537254901961,1.13484898528386,0.509645309340437
"146",214.81568627451,233.63137254902,1.08758990835737,0.462386232413943
"147",225.525490196078,245.443137254902,1.08831661131301,0.463112935369585
"148",219.682352941176,239.996078431373,1.09246862671594,0.467264950772509
"149",219.529411764706,244.419607843137,1.11337977849232,0.488176102548892
"150",222.098039215686,238.423529411765,1.07350578264324,0.448302106699815
"151",229.941176470588,234.909803921569,1.02160825445553,0.396404578512103
"152",220.752941176471,240.776470588235,1.09070560648049,0.465501930537068
"153",215.043137254902,235.054901960784,1.09305930410679,0.467855628163364
"154",216.141176470588,248.945098039216,1.15177081065389,0.526567134710467
"155",218.466666666667,239.678431372549,1.09709382685024,0.471890150906813
"156",221.870588235294,231.929411764706,1.04533644413808,0.42013276819465
"157",212.921568627451,235.76862745098,1.10730269822267,0.482099022279246
"158",219.333333333333,221.588235294118,1.01028070802789,0.385077032084465
"159",212.917647058824,227.529411764706,1.06862636755443,0.443422691610999
"160",218.101960784314,236.176470588235,1.08287183544304,0.457668159499611
"161",216.36862745098,232.588235294118,1.07496284481821,0.449759168874784
"162",219.866666666667,225.035294117647,1.02350800841865,0.398304332475222
"163",209.666666666667,221.18431372549,1.05493313382587,0.42972945788244
"164",213.290196078431,233.113725490196,1.09294158745335,0.467737911509919
"165",214.078431372549,223.611764705882,1.04453196556146,0.419328289618031
"166",214.588235294118,226.427450980392,1.05517178362573,0.429968107682304
"167",218.576470588235,234.066666666667,1.07086854333746,0.445664867394033
"168",218.219607843137,237.776470588235,1.08962009847968,0.464416422536248
"169",209.047058823529,233.654901960784,1.11771437147091,0.492510695527487
"170",221.98431372549,232.819607843137,1.04881108009752,0.423607404154089
"171",208.23137254902,222.737254901961,1.06966232885742,0.44445865291399
"172",215.105882352941,232.38431372549,1.08032523882447,0.455121562881046
"173",213.945098039216,221.066666666667,1.03328689786641,0.408083221922986
"174",207.980392156863,225.670588235294,1.08505703780522,0.459853361861796
"175",223.760784313725,236.96862745098,1.05902662156715,0.433822945623723
"176",210.850980392157,227.839215686275,1.08056986627485,0.455366190331426
"177",222.266666666667,227.2,1.02219556088782,0.396991884944395
"178",206.372549019608,216.874509803922,1.05088836104513,0.425684685101704
"179",208.41568627451,220.054901960784,1.05584615963572,0.430642483692294
"180",210.854901960784,210.898039215686,1.00020458265139,0.375000906707964
"181",207.094117647059,226.474509803922,1.09358253328031,0.468378857336885
"182",220.278431372549,219.81568627451,0.997899271866265,0.372695595922839
"183",209.635294117647,218.274509803922,1.04121069270629,0.41600701676286
"184",213.866666666667,223.172549019608,1.04351254217398,0.41830886623055
"185",218.705882352941,232.172549019608,1.06157432311278,0.436370647169358
"186",220.254901960784,223.133333333333,1.01306863705154,0.387864961108118
"187",221.137254901961,221.380392156863,1.00109948572442,0.375895809780992
"188",219.352941176471,217.333333333333,0.990792884598194,0.365589208654767
"189",214.180392156863,228.101960784314,1.06499926761389,0.439795591670459
"190",207.690196078431,218.498039215686,1.05203829232832,0.42683461638489
"191",209.752941176471,224.239215686275,1.06906351075962,0.443859834816197
"192",213.713725490196,214.298039215686,1.0027340954548,0.377530419511369
"193",207.709803921569,219.23137254902,1.05546954650153,0.430265870558102
"194",203.341176470588,222.03137254902,1.09191545167014,0.466711775726711
"195",205.133333333333,203.717647058824,0.993098701944216,0.367895026000789
"196",210.772549019608,212.019607843137,1.00591660929912,0.380712933355697
"197",221.109803921569,216.98431372549,0.981341893833247,0.35613821788982
"198",209.639215686274,210.090196078431,1.0021512215197,0.376947545576271
"199",206.03137254902,225.066666666667,1.09239026989988,0.467186593956455
"200",205.047058823529,216.2,1.05439210511217,0.429188429168742
"201",205.211764705882,208.211764705882,1.01461904488907,0.38941536894564
"202",214.121568627451,214.349019607843,1.00106225160711,0.375858575663687
"203",208.674509803922,215.352941176471,1.03200405923476,0.406800383291332
"204",207.490196078431,206.333333333333,0.994424494424494,0.369220818481067
"205",206.913725490196,200.011764705882,0.966643291700624,0.341439615757197
"206",202.294117647059,212.709803921569,1.05148783561113,0.426284159667701
"207",209.603921568627,212.576470588235,1.01418174334412,0.388978067400696
"208",207.21568627451,209.490196078431,1.0109765329296,0.385772856986172
"209",209.807843137255,208.129411764706,0.992000149529915,0.366796473586488
"210",214.882352941176,227.454901960784,1.05850898804635,0.433305312102928
"211",211.003921568627,214.694117647059,1.01748875590083,0.392285079957402
"212",202.694117647059,213.925490196078,1.05541045137075,0.430206775427324
"213",204.698039215686,208.462745098039,1.01839150925323,0.393187833309801
"214",216.537254901961,200.043137254902,0.923827806653748,0.298624130710321
"215",216.180392156863,205.356862745098,0.949932881036172,0.324729205092745
"216",196.694117647059,195.254901960784,0.992682975457065,0.367479299513638
"217",206.886274509804,211.274509803922,1.02121085753279,0.396007181589366
"218",220.501960784314,204.341176470588,0.926709112897489,0.301505436954062
"219",210.725490196078,214.478431372549,1.01780962128966,0.392605945346235
"220",211.690196078431,207.380392156863,0.979640984790945,0.354437308847518
"221",208.094117647059,202.819607843137,0.97465324890698,0.349449572963553
"222",207.666666666667,193.705882352941,0.932773109243698,0.307569433300271
"223",206.411764705882,212.96862745098,1.03176593521421,0.406562259270784
"224",210.262745098039,212.278431372549,1.00958651174068,0.384382835797252
"225",206.388235294118,196.780392156863,0.953447718938228,0.328244042994801
"226",208.486274509804,202.341176470588,0.970525167406516,0.345321491463089
"227",206.549019607843,201.639215686274,0.976229352572622,0.351025676629195
"228",200.392156862745,211.682352941176,1.05634050880626,0.431136832862835
"229",214.321568627451,197.576470588235,0.921869282002488,0.296665606059061
"230",208.788235294118,201.690196078431,0.966003643808343,0.340799967864916
"231",207.850980392157,197.035294117647,0.94796422776499,0.322760551821563
"232",211.572549019608,209.564705882353,0.990509907137959,0.365306231194532
"233",207.81568627451,200.752941176471,0.966014379257638,0.340810703314211
"234",206.192156862745,202.98431372549,0.984442458015558,0.359238782072131
"235",221.219607843137,200.643137254902,0.906986226090656,0.281782550147229
"236",199.929411764706,189.250980392157,0.946588992193323,0.321385316249896
"237",209.537254901961,194.894117647059,0.930116783949693,0.304913108006266
"238",201.498039215686,199.066666666667,0.987933517574248,0.362729841630821
"239",200.560784313725,200.419607843137,0.9992960913517,0.374092415408273
"240",203.772549019608,194.41568627451,0.954081829028906,0.328878153085479
"241",195.345098039216,197.552941176471,1.01130227049164,0.386098594548212
"242",206.270588235294,206.274509803922,1.00001901176828,0.374815335824858
"243",205.513725490196,197.349019607843,0.960271724611686,0.335068048668259
"244",201.007843137255,210.603921568627,1.04773982090251,0.422536144959084
"245",201.890196078431,199.454901960784,0.98793753156443,0.362733855621003
"246",204.792156862745,187.635294117647,0.91622304775765,0.291019371814223
"247",207.223529411765,193.96862745098,0.936035729154839,0.310832053211412
"248",208.588235294118,183.682352941176,0.880597856739989,0.255394180796562
"249",206.949019607843,202.219607843137,0.977146971879027,0.3519432959356
"250",212.513725490196,207.411764705882,0.975992323448543,0.350788647505116
"251",200.988235294118,198.078431372549,0.98552251619449,0.360318840251063
"252",201.203921568627,199.988235294118,0.993957939462451,0.368754263519025
"253",208.376470588235,201.03137254902,0.964750828063836,0.339547152120409
"254",209.219607843137,199.988235294118,0.955877115705423,0.330673439761996
"255",205.988235294118,195.247058823529,0.947855388657262,0.322651712713835
"256",197.639215686274,203.003921568627,1.02714393428311,0.40194025833968
"257",210.854901960784,188.941176470588,0.89607201309329,0.270868337149863
"258",212.396078431373,194.317647058824,0.914883403186795,0.289679727243368
"259",201.960784313725,192.564705882353,0.95347572815534,0.328272052211913
"260",205.38431372549,191.003921568627,0.929983006510989,0.304779330567562
"261",213.023529411765,190.250980392157,0.89309843338672,0.267894757443293
"262",207.674509803922,189.443137254902,0.912211794474762,0.287008118531335
"263",201.003921568627,200.023529411765,0.995122522241299,0.369918846297872
"264",198.721568627451,201.105882352941,1.01199826340924,0.386794587465816
"265",206.745098039216,195.239215686275,0.944347496206373,0.319143820262946
"266",205.827450980392,196.392156862745,0.954159204359258,0.328955528415831
"267",201.01568627451,188.2,0.936245342281355,0.311041666337928
"268",205.627450980392,196.054901960784,0.95344712501192,0.328243449068493
"269",200.141176470588,188.180392156863,0.94023826318677,0.315034587243343
"270",204.160784313725,191.792156862745,0.939417222104839,0.314213546161412
"271",203.321568627451,181.788235294118,0.89409223291608,0.268888556972653
"272",203.898039215686,188.466666666667,0.924318190560449,0.299114514617022
"273",203.196078431373,191.949019607843,0.944649232847631,0.319445556904204
"274",197.38431372549,191.239215686275,0.968867343492341,0.343663667548914
"275",202.325490196078,193.870588235294,0.958211385265443,0.333007709322016
"276",202.486274509804,178.517647058824,0.881628384397877,0.25642470845445
"277",207.301960784314,182.450980392157,0.880121826642957,0.25491815069953
"278",209.180392156863,185.145098039216,0.885097767195966,0.259894091252539
"279",205.682352941176,188.262745098039,0.915308204160232,0.290104528216805
"280",204.882352941176,191.207843137255,0.933256770982869,0.308053095039442
"281",203.827450980392,190.258823529412,0.933430814221949,0.308227138278522
"282",208.666666666667,188.098039215686,0.901428302950573,0.276224627007146
"283",201.419607843137,191.858823529412,0.952533001051361,0.327329325107934
"284",198.176470588235,180.525490196078,0.910933016721084,0.285729340777657
"285",193.490196078431,183.933333333333,0.95060802594244,0.325404349999013
"286",201.082352941176,186.529411764706,0.927626959981278,0.302423284037851
"287",203.796078431373,181.643137254902,0.89129849137931,0.266094815435884
"288",205.407843137255,191.333333333333,0.931480173351916,0.306276497408489
"289",204.4,196.737254901961,0.962511031809984,0.337307355866557
"290",198.682352941176,182.678431372549,0.919449707879362,0.294246031935935
"291",201.752941176471,192.03137254902,0.951814488697106,0.326610812753679
"292",207.105882352941,179.945098039216,0.868855563129592,0.243651887186165
"293",207.796078431373,189.745098039216,0.913131275005662,0.287927599062235
"294",202.56862745098,183.301960784314,0.904888200561417,0.27968452461799
"295",205.094117647059,179.129411764706,0.873401021052028,0.248197345108601
"296",200.023529411765,182.262745098039,0.911206524722582,0.286002848779155
"297",207.125490196078,192.862745098039,0.931139595206089,0.305935919262662
"298",206.490196078431,180.149019607843,0.872433766973697,0.24723009103027
"299",199.992156862745,178.843137254902,0.894250754931566,0.269047078988139
"300",198.372549019608,183.905882352941,0.927073243056242,0.301869567112815
"301",192.403921568627,173.133333333333,0.89984305892424,0.274639382980813
"302",196.447058823529,183.356862745098,0.933365273286222,0.308161597342795
"303",198.286274509804,187.921568627451,0.947728576231632,0.322524900288205
"304",196.78431372549,181.137254901961,0.920486249501793,0.295282573558367
"305",195.274509803922,183.309803921569,0.938728788030927,0.3135251120875
"306",199.101960784314,188.56862745098,0.947095783025743,0.321892107082316
"307",202.992156862745,177.972549019608,0.876745938218419,0.251542262274992
"308",197.690196078431,182.698039215686,0.924163377040725,0.298959701097298
"309",206.866666666667,181.870588235294,0.879168167428106,0.253964491484679
"310",196.854901960784,179.8,0.91336308219451,0.288159406251083
"311",196.411764705882,172.741176470588,0.879484875711291,0.254281199767864
"312",194.235294117647,188.290196078431,0.969392287502524,0.344188611559097
"313",199.917647058824,181.647058823529,0.908609427411287,0.28340575146786
"314",193.356862745098,182.517647058824,0.943941913763031,0.318738237819604
"315",196.086274509804,170.627450980392,0.870165193392264,0.244961517448837
"316",197.423529411765,177.603921568627,0.899608684424845,0.274405008481418
"317",196.847058823529,178.733333333333,0.907980715594868,0.282777039651441
"318",207.945098039216,177.117647058824,0.851751970731339,0.226548294787912
"319",201.141176470588,175.670588235294,0.873369597005322,0.248165921061896
"320",199.654901960784,178.529411764706,0.89418997485858,0.268986298915153
"321",197.321568627451,168.364705882353,0.853250392511477,0.22804671656805
"322",195.082352941176,192.929411764706,0.988963936798939,0.363760260855512
"323",198.564705882353,162.333333333333,0.81753367302603,0.192329997082603
"324",200.572549019608,180.517647058824,0.900011731122669,0.274808055179242
"325",193.776470588235,174.996078431373,0.903082184850141,0.277878508906714
"326",205.733333333333,163.756862745098,0.795966604399375,0.170762928455948
"327",202.145098039216,183.450980392157,0.907521291248763,0.282317615305336
"328",197.192156862745,174.666666666667,0.885768833028399,0.260565157084972
"329",200.937254901961,185.309803921569,0.922227209742579,0.297023533799152
"330",191.250980392157,180.764705882353,0.945170087555619,0.319966411612192
"331",191.905882352941,181.63137254902,0.946460683341507,0.32125700739808
"332",195.356862745098,189.16862745098,0.968323430223221,0.343119754279794
"333",200.564705882353,169.964705882353,0.847430783669639,0.222227107726212
"334",197.423529411765,182.678431372549,0.925312357229406,0.300108681285979
"335",187.498039215686,169.670588235294,0.904919267129591,0.279715591186164
"336",201.627450980392,173.588235294118,0.860935524652339,0.235731848708912
"337",198.776470588235,171.945098039216,0.865017361111111,0.239813685167684
"338",196.447058823529,182.788235294118,0.930470715055695,0.305267039112268
"339",202.662745098039,175.721568627451,0.8670639911763,0.241860315232873
"340",197.976470588235,177.278431372549,0.895452024403772,0.270248348460345
"341",200.925490196078,171.686274509804,0.854477320633929,0.229273644690502
"342",198.725490196078,170.709803921569,0.859023186975826,0.233819511032399
"343",195.905882352941,172.247058823529,0.879233725678597,0.25403004973517
"344",193.913725490196,162.01568627451,0.83550396375991,0.210300287816483
"345",194.094117647059,167.560784313725,0.863296561199337,0.23809288525591
"346",200.996078431373,177.541176470588,0.883306668747805,0.258102992804378
"347",204.325490196078,175.101960784314,0.85697560601117,0.231771930067743
"348",196.003921568627,173.156862745098,0.883435705568116,0.258232029624689
"349",190.309803921569,166.117647058824,0.872880133528406,0.247676457584979
"350",199.039215686275,180.96862745098,0.90921091518077,0.284007239237343
"351",192.960784313725,182.98431372549,0.948297937201504,0.323094261258077
"352",194.819607843137,167.976470588235,0.862215423015761,0.237011747072334
"353",192.376470588235,175.686274509804,0.91324200913242,0.288038333188993
"354",194.650980392157,175.541176470588,0.901825288097349,0.276621612153922
"355",203.356862745098,179.062745098039,0.880534557235421,0.255330881291994
"356",195.098039215686,174.254901960784,0.893165829145729,0.267962153202302
"357",194.070588235294,174.403921568627,0.898662301972195,0.273458626028768
"358",194.905882352941,175.901960784314,0.902496931651275,0.277293255707848
"359",196.811764705882,172.925490196078,0.878633909179668,0.253430233236241
"360",189.925490196078,170.070588235294,0.895459519729099,0.270255843785672
"361",196.541176470588,163.43137254902,0.831537571331657,0.20633389538823
"362",197.262745098039,160.482352941176,0.813546181066359,0.188342505122932
"363",203.380392156863,166.23137254902,0.817342177316725,0.192138501373298
"364",200.294117647059,166.466666666667,0.831111111111111,0.205907435167684
"365",198.576470588235,174.835294117647,0.880443154215297,0.25523947827187
"366",189.258823529412,166.066666666667,0.877457988852282,0.252254312908855
"367",196.274509803922,175.6,0.894665334665335,0.269461658721908
"368",195.478431372549,177.854901960784,0.90984412301643,0.284640447073003
"369",194.101960784314,170.952941176471,0.880737837401002,0.255534161457575
"370",197.462745098039,167.494117647059,0.848231485710881,0.223027809767454
"371",191.133333333333,173.309803921569,0.90674818933503,0.281544513391603
"372",194.129411764706,168.56862745098,0.868331212249763,0.243127536306336
"373",196.874509803922,164.854901960784,0.837360317112523,0.212156641169096
"374",186.435294117647,174.16862745098,0.934204160619255,0.309000484675828
"375",202.101960784314,161.650980392157,0.799848649487737,0.17464497354431
"376",193.054901960784,165.101960784314,0.855207296512218,0.230003620568791
"377",191.270588235294,169.717647058824,0.887317013162751,0.262113337219324
"378",194.83137254902,172.690196078431,0.886357231995491,0.261153556052064
"379",188.843137254902,167.317647058824,0.886013913404631,0.260810237461204
"380",184.760784313725,162.870588235294,0.881521416139576,0.25631774019615
"381",201.960784313725,167.866666666667,0.831184466019418,0.205980790075991
"382",195.643137254902,161.635294117647,0.826174106516466,0.20097043057304
"383",193.192156862745,165.6,0.857177655082819,0.231973979139392
"384",195.745098039216,167.066666666667,0.853490934588801,0.228287258645374
"385",197.207843137255,169.337254901961,0.858674037543748,0.233470361600321
"386",189.701960784314,166.305882352941,0.876669285153182,0.251465609209755
"387",193.21568627451,168.047058823529,0.869738177389892,0.244534501446465
"388",186.933333333333,166.560784313725,0.891017034488546,0.265813358545119
"389",196.886274509804,162.305882352941,0.824363621877863,0.199159945934436
"390",186.435294117647,159.247058823529,0.854167981321386,0.228964305377959
"391",183.894117647059,166.894117647059,0.907555498688504,0.282351822745077
"392",197.176470588235,167.901960784314,0.851531424025457,0.22632774808203
"393",197.247058823529,161.588235294118,0.819217463915066,0.194013787971639
"394",198.533333333333,172.705882352941,0.869908742543357,0.24470506659993
"395",195.956862745098,163.286274509804,0.833276631511537,0.20807295556811
"396",192.258823529412,163.788235294118,0.851915310243544,0.226711634300117
"397",197.211764705882,163.152941176471,0.82729821630973,0.202094540366303
"398",197.509803921569,163.576470588235,0.828194182467984,0.202990506524557
"399",190.21568627451,164.709803921569,0.865910730852489,0.240707054909063
"400",194.713725490196,164.223529411765,0.843410134536373,0.218206458592946
"401",196.603921568627,163.38431372549,0.831032832010213,0.205829156066786
"402",191.466666666667,164.478431372549,0.859044732098968,0.233841056155541
"403",180.443137254902,162.486274509804,0.900484645643623,0.275280969700196
"404",197.258823529412,159.286274509804,0.807498856881573,0.182295180938146
"405",191.745098039216,159.819607843137,0.833500357909807,0.20829668196638
"406",190.878431372549,171.498039215686,0.898467354234293,0.273263678290867
"407",189.356862745098,164.019607843137,0.866193099449116,0.240989423505689
"408",192.352941176471,164.745098039216,0.856472986748216,0.231269310804789
"409",196.403921568627,170.090196078431,0.866022402811333,0.240818726867906
"410",191.113725490196,172.564705882353,0.902942504206509,0.277738828263082
"411",184.686274509804,162.713725490196,0.881027709947978,0.255824034004551
"412",187.098039215686,159.619607843137,0.853133514986376,0.227929839042949
"413",186.439215686275,158.176470588235,0.848407723696942,0.223204047753515
"414",73.0549019607843,102.517647058824,1.40329593644318,0.778092260499753
"415",71.0901960784314,106.01568627451,1.49128420123566,0.866080525292231
"416",70.6588235294118,104.81568627451,1.48340548340548,0.858201807462057
"417",70.3372549019608,106.074509803922,1.50808429973238,0.882880623788955
"418",70.7450980392157,100.070588235294,1.41452328159645,0.789319605653025
"419",70.2196078431373,102.223529411765,1.4557690159723,0.830565340028873
"420",70.1803921568628,103.870588235294,1.4800514081359,0.854847732192469
